Date,Product_ID,Supplier_ID,Warehouse_ID,Purchase_Qty,Unit_Cost
2019-10-28,778,42,2,202,34.24
2019-04-23,1627,11,7,428,9.56
2019-03-04,1214,23,4,881,218.87
2022-10-16,1005,28,9,158,108.57
2021-12-27,978,41,10,872,182.72
2019-08-25,720,7,9,897,254.58
2023-07-24,1986,41,1,246,255.67
2023-12-19,958,4,2,531,187.21
2021-09-07,1447,43,5,445,85.67
2022-04-01,1418,50,2,620,356.16
2021-10-19,486,46,2,146,43.48
2022-08-11,27,44,5,965,158.49
2022-10-07,1229,2,7,299,316.94
2021-12-16,844,14,2,929,202.84
2021-12-28,446,3,9,273,116.01
2019-03-06,1964,27,2,981,324.01
2022-12-09,846,2,8,728,318.76
2019-06-24,427,40,5,189,214.95
2019-12-12,1856,16,2,310,123.66
2020-04-18,897,7,3,434,333.13
2020-08-21,1482,50,2,160,67.56
2022-06-10,846,36,8,411,363.87
2021-02-23,1458,49,1,563,273.62
2019-08-15,1813,12,1,752,24.4
2020-04-11,1675,30,4,735,383.42
2019-04-19,210,50,5,799,280.34
2022-02-09,1066,5,9,586,283.38
2021-12-28,307,28,10,429,82.63
2023-10-23,1597,43,2,274,223.18
2019-07-06,571,26,8,892,336.65
2020-08-23,1570,35,9,950,287.8
2020-04-20,1378,21,8,463,64.32
2020-10-30,417,40,2,292,126.3
2020-03-02,1145,4,2,670,37.5
2022-01-27,760,45,1,266,59.32
2019-04-23,1190,22,2,161,143.97
2022-03-06,311,26,4,745,143.44
2021-02-16,589,44,5,351,373.05
2023-01-05,201,7,2,958,92.1
2020-04-08,1035,41,2,86,351.8
2022-01-07,929,46,5,403,346.37
2023-01-30,1973,2,4,321,195.32
2021-05-24,1700,6,1,501,330.79
2023-04-05,156,6,5,79,269.62
2021-05-29,1905,30,5,126,73.38
2020-11-24,1910,49,3,684,80.06
2019-08-19,859,11,10,392,95.4
2021-06-04,1128,29,2,273,306.28
2021-06-10,814,6,2,659,175.37
2021-09-03,57,31,5,369,44.66
2019-10-02,1512,8,8,777,343.75
2023-06-23,1535,49,6,743,165.98
2023-11-06,1810,24,3,456,95.47
2020-07-01,14,16,7,70,154.62
2022-12-31,545,50,2,389,217.26
2019-12-23,46,18,5,764,246.11
2021-07-21,982,7,9,913,204.65
2022-08-02,1783,49,7,793,7.44
2022-09-23,925,8,7,204,267.57
2021-03-07,528,36,7,299,234.05
2022-06-11,239,31,4,717,28.94
2022-09-30,1696,20,5,493,230.86
2019-07-20,232,9,2,142,158.76
2022-04-26,1482,4,6,972,227.0
2021-03-14,1573,23,2,368,370.82
2022-06-04,1248,39,1,619,89.65
2019-02-23,1438,39,5,63,74.29
2019-06-10,1989,26,8,865,346.96
2023-04-10,1394,24,8,175,361.01
2023-08-30,997,35,3,104,361.76
2023-03-25,1254,13,8,671,333.86
2022-10-30,30,43,10,351,248.78
2023-11-13,1625,9,10,592,292.22
2022-11-10,785,48,3,114,20.44
2021-11-29,236,34,5,322,85.62
2020-02-13,589,23,8,673,109.55
2023-08-29,241,34,9,408,397.4
2023-10-08,375,10,8,561,371.87
2022-02-08,555,42,3,516,98.59
2021-01-12,1632,47,2,613,60.63
2023-05-04,1294,31,1,812,181.0
2019-07-10,118,42,6,134,353.17
2023-02-23,1054,19,1,753,122.73
2020-07-22,1896,23,9,855,333.5
2023-01-13,1460,28,2,979,68.61
2023-03-05,1581,45,10,716,65.11
2020-05-17,564,10,9,196,222.52
2019-03-15,797,38,10,169,51.57
2019-04-17,1756,34,2,476,398.33
2023-07-25,1210,1,10,738,132.39
2022-12-05,551,43,6,819,8.64
2022-06-10,1564,21,4,428,154.25
2023-12-27,1684,50,3,791,147.08
2023-10-29,1291,32,10,152,210.95
2023-07-22,1860,45,8,831,218.64
2021-07-02,865,9,9,985,98.07
2020-11-28,1230,11,1,196,380.67
2021-11-16,902,13,8,52,220.85
2021-12-20,805,27,2,71,152.9
2021-04-10,1779,37,2,410,291.09
2019-03-24,1375,18,7,111,11.06
2019-11-10,762,18,7,363,283.07
2021-01-27,1883,11,3,806,249.6
2022-03-14,1622,39,1,386,125.41
2019-09-17,1673,29,3,821,246.13
2022-06-05,1551,47,8,177,146.69
2022-03-18,189,22,3,786,48.67
2019-09-24,1155,31,8,591,251.87
2021-04-27,1157,10,6,594,71.66
2019-10-01,500,44,8,145,270.92
2022-07-20,1362,50,2,466,188.16
2022-11-04,1538,2,8,537,203.26
2021-06-28,1235,7,3,108,56.76
2019-11-14,875,38,4,362,192.34
2021-05-22,17,44,10,223,265.79
2023-04-19,1465,4,6,916,388.43
2023-09-20,1138,40,2,650,18.5
2022-02-12,301,6,8,266,281.24
2023-03-08,1299,15,1,389,89.05
2019-03-07,67,28,10,961,90.36
2021-09-21,791,2,2,384,296.3
2020-06-11,1980,43,4,214,137.65
2022-04-02,431,19,5,135,185.45
2020-05-04,1173,26,10,776,370.65
2021-07-12,1379,46,5,423,8.47
2019-09-25,1539,16,5,820,107.15
2020-08-07,710,25,4,175,92.42
2020-08-17,1296,33,1,993,50.96
2023-05-07,301,28,1,315,334.86
2022-11-12,1615,24,2,848,111.15
2022-01-02,811,28,10,815,388.23
2019-08-31,1125,24,6,483,206.47
2023-10-03,414,24,10,970,280.2
2022-01-21,969,31,8,710,45.21
2019-04-02,317,12,6,805,285.2
2021-12-11,500,42,6,914,97.81
2021-03-02,330,7,9,226,307.39
2019-09-02,1471,28,1,316,378.86
2021-05-12,1373,27,5,760,156.06
2022-11-14,908,26,5,263,219.6
2020-02-23,444,48,4,314,137.44
2021-05-26,999,10,1,949,18.6
2022-11-21,1574,33,4,323,36.25
2021-11-30,1123,26,8,242,181.83
2020-04-28,428,7,10,389,399.88
2020-08-27,256,24,2,305,356.64
2021-05-27,1992,8,7,873,112.74
2023-08-21,1916,37,7,571,381.52
2023-04-07,1921,45,10,527,107.62
2022-12-06,106,4,1,117,363.82
2022-09-20,47,9,8,679,74.16
2023-12-03,679,22,3,398,373.12
2022-08-12,1663,45,5,102,94.29
2023-07-17,1289,11,5,155,51.24
2019-06-19,999,15,4,411,231.15
2023-07-06,154,36,8,978,108.32
2020-06-09,465,19,5,738,55.46
2020-09-11,1194,18,3,919,168.18
2019-08-20,1920,12,3,360,377.8
2023-09-19,1278,23,9,916,370.12
2022-02-20,270,33,9,804,14.64
2021-09-14,1601,18,6,478,257.53
2021-12-13,1469,18,7,926,225.35
2020-02-18,1098,40,1,472,288.95
2019-01-01,1382,13,10,316,151.35
2023-01-19,781,30,3,389,188.12
2023-12-20,183,44,8,585,79.59
2022-12-15,795,43,10,997,281.93
2021-07-29,1504,23,9,909,332.5
2022-07-27,614,21,9,555,59.79
2022-05-22,1516,3,8,934,101.04
2019-01-01,1959,18,3,758,216.69
2019-09-17,1999,29,3,891,166.56
2019-04-19,798,20,1,304,116.92
2022-03-14,939,49,8,275,194.17
2019-07-21,648,6,4,634,39.63
2023-03-01,221,10,10,109,145.14
2021-01-27,732,10,3,295,180.13
2019-12-03,1798,37,1,800,36.92
2022-02-17,1002,15,8,750,363.86
2021-07-27,115,8,2,166,55.99
2022-05-18,883,48,8,556,223.69
2019-12-21,1005,49,1,580,300.68
2022-02-12,909,7,4,90,25.31
2022-03-17,1584,50,5,254,16.96
2020-08-11,165,36,3,635,244.26
2023-10-02,436,47,5,637,110.43
2021-02-03,1639,20,8,451,97.4
2021-05-16,1932,28,1,575,240.96
2019-10-16,1280,38,3,660,392.98
2022-06-29,236,7,4,768,125.08
2022-01-11,1383,26,7,479,320.22
2020-09-11,487,1,8,535,293.11
2021-04-04,1744,24,1,51,104.79
2019-01-25,169,9,3,330,22.6
2020-07-17,450,10,2,672,173.59
2020-11-28,918,3,4,338,378.14
2023-01-04,1812,22,1,521,5.03
2019-11-18,752,42,7,901,238.21
2022-09-11,491,45,8,665,188.82
2021-08-19,48,8,4,69,248.64
2019-03-13,122,19,7,863,231.04
2021-02-14,278,47,10,356,78.73
2021-09-22,1939,21,1,117,275.8
2021-01-12,578,47,7,899,151.73
2020-12-02,398,23,10,549,79.28
2022-10-17,772,46,9,728,132.69
2021-06-05,1223,11,3,727,118.66
2019-12-22,1750,37,7,133,95.59
2021-01-07,1582,20,2,125,46.55
2023-02-11,1828,23,5,638,364.61
2020-04-09,321,22,4,57,398.95
2019-03-05,669,19,3,763,270.02
2021-03-08,740,4,3,871,360.62
2021-08-04,731,42,1,362,193.54
2019-03-27,787,3,3,839,52.58
2019-02-06,1309,49,9,938,247.01
2023-12-16,653,13,7,813,40.82
2022-09-21,1347,27,10,177,37.64
2020-10-05,1124,7,8,429,383.85
2023-05-07,1909,27,7,113,360.62
2022-12-16,702,7,8,489,314.76
2021-06-07,908,15,10,867,233.19
2023-06-24,537,2,5,178,283.64
2022-02-26,811,47,2,628,123.08
2023-04-19,80,13,10,541,196.64
2023-12-28,139,44,5,405,309.74
2020-06-30,91,21,4,462,204.58
2022-02-06,297,48,5,894,351.53
2019-05-19,104,39,7,121,170.43
2020-09-26,1531,28,9,184,6.59
2022-07-21,97,8,9,716,257.84
2019-11-22,899,36,4,377,76.3
2019-09-03,57,25,1,564,168.89
2022-04-10,1982,34,10,88,86.31
2020-12-29,617,22,2,776,314.01
2021-12-02,214,17,1,209,282.66
2019-03-16,171,41,10,791,291.02
2021-03-13,1896,49,5,625,173.37
2023-08-05,1567,41,2,695,264.97
2020-08-29,1702,50,5,153,35.43
2019-08-01,409,14,6,923,102.64
2021-12-08,1114,4,1,723,52.29
2021-04-14,191,35,5,999,304.36
2020-12-25,974,32,7,906,237.09
2022-01-15,871,4,2,385,49.26
2021-10-30,1113,24,5,477,358.32
2023-09-20,1441,24,8,778,180.83
2019-02-01,148,40,3,525,220.31
2022-06-03,138,20,6,645,187.58
2021-12-16,28,34,8,736,6.05
2022-01-03,109,23,4,477,397.78
2022-05-27,1014,15,1,188,190.82
2019-01-29,1298,8,1,543,300.56
2020-08-01,280,4,6,953,360.57
2022-07-27,892,37,2,882,390.47
2022-03-24,557,19,9,400,316.26
2022-05-16,1873,30,3,200,196.19
2022-07-18,1532,14,6,450,334.04
2019-12-05,1904,25,4,538,200.19
2022-10-22,914,45,8,901,208.88
2021-11-17,1587,8,4,90,200.85
2019-04-18,76,18,8,189,321.14
2021-04-17,1912,13,2,582,301.85
2022-02-16,1659,25,10,452,91.48
2019-01-01,69,18,2,74,44.14
2019-12-24,727,26,5,669,135.64
2020-02-08,1738,15,3,103,110.63
2021-10-19,271,46,7,508,67.34
2021-08-24,73,35,4,868,15.64
2021-03-06,55,43,1,155,155.47
2019-01-02,1382,8,5,604,15.21
2021-03-27,1737,26,3,510,85.19
2022-09-10,285,22,9,808,29.95
2019-04-26,847,28,3,304,311.31
2022-09-03,1318,12,2,820,244.76
2019-05-15,1022,43,9,56,205.26
2021-10-16,932,48,5,939,359.86
2023-07-30,1960,6,9,936,98.87
2022-12-21,44,9,10,179,328.96
2023-09-09,1558,9,1,234,173.17
2019-04-22,755,42,3,594,357.11
2022-01-20,1203,47,5,390,372.25
2022-02-23,1763,43,4,143,83.58
2022-12-03,1767,48,6,880,222.11
2023-09-24,1943,16,6,283,33.41
2021-05-27,339,27,8,671,55.91
2023-08-14,337,12,1,230,355.35
2021-08-12,22,35,9,937,379.34
2019-03-27,1958,37,8,83,264.63
2019-06-02,1538,14,3,52,398.88
2022-03-30,1167,38,8,353,232.02
2020-08-31,1762,30,8,672,312.67
2022-10-20,1785,21,5,650,357.3
2022-03-11,351,20,4,725,391.28
2019-05-09,1611,23,4,866,285.85
2023-11-23,1738,24,6,170,107.0
2019-02-24,68,40,7,246,66.49
2019-12-25,993,11,1,741,75.85
2019-06-01,732,10,5,415,365.05
2019-05-20,242,37,1,792,346.03
2023-03-29,109,35,9,654,40.46
2023-12-20,614,14,8,212,170.62
2022-05-04,108,15,9,873,11.54
2022-06-07,1352,2,2,480,385.25
2021-07-11,96,7,10,533,51.04
2020-08-30,514,24,5,749,371.56
2022-10-18,1700,35,8,812,208.59
2023-02-07,10,24,3,634,317.99
2022-04-25,281,2,2,131,382.15
2022-11-04,1984,25,8,931,253.83
2022-06-28,1958,41,3,157,120.65
2020-12-05,1497,24,8,475,297.87
2022-08-25,19,16,3,789,34.14
2022-03-09,147,19,9,887,13.29
2023-03-23,1558,27,9,991,79.55
2021-05-20,442,46,3,578,298.13
2021-08-15,1776,2,3,886,241.53
2020-03-10,1108,32,3,241,347.3
2021-09-02,611,21,2,316,339.62
2023-02-08,723,49,4,924,153.65
2021-12-10,1537,45,1,591,77.9
2021-12-09,846,3,8,702,40.04
2023-01-03,1273,43,8,437,166.3
2019-03-04,949,15,9,996,361.28
2022-02-03,847,21,6,943,202.44
2022-02-25,1137,8,7,192,207.46
2022-08-16,1533,27,4,810,122.67
2020-04-26,399,11,8,869,389.61
2019-05-17,1099,42,5,690,63.68
2021-01-14,316,3,3,404,292.87
2021-07-21,374,12,10,724,170.31
2022-05-22,1081,22,10,663,273.54
2020-07-15,1559,29,7,785,136.05
2019-04-29,446,40,4,66,131.66
2019-07-23,1571,3,5,342,343.04
2022-09-12,65,30,4,710,175.3
2021-09-30,1904,12,2,512,66.98
2020-04-18,627,17,9,112,110.0
2019-06-14,55,38,7,70,10.83
2023-01-17,1927,13,1,475,109.99
2019-12-13,1501,36,6,706,24.94
2022-12-05,1186,31,6,384,81.21
2023-08-20,562,20,1,859,378.79
2019-10-17,293,48,1,719,127.83
2020-09-03,752,34,4,234,306.95
2020-08-29,266,39,4,345,195.34
2021-12-20,1324,22,6,348,359.45
2021-01-02,470,39,5,940,232.18
2021-09-08,552,14,9,615,146.37
2020-12-11,1472,3,8,995,152.59
2019-02-26,1484,16,2,220,335.06
2021-08-26,1261,1,7,289,330.81
2023-04-03,1612,48,4,984,334.49
2019-01-12,192,49,4,299,185.96
2020-04-11,701,9,7,462,135.26
2021-10-20,34,49,6,523,199.81
2020-06-27,1635,4,7,733,221.41
2021-08-25,1014,4,8,764,383.42
2021-08-19,1924,28,7,491,220.39
2021-10-30,36,5,10,376,54.95
2019-11-09,1391,3,8,527,225.72
2023-06-23,547,37,8,81,311.84
2020-10-12,197,10,5,533,102.31
2022-05-28,589,2,2,693,138.79
2022-01-08,1983,19,1,631,377.09
2021-03-29,511,20,3,376,374.46
2021-10-06,326,1,9,288,40.22
2020-11-11,1914,44,9,496,385.82
2019-06-14,274,21,2,112,282.27
2023-06-19,163,23,2,154,365.88
2023-03-14,482,15,8,935,191.93
2023-12-24,1005,38,9,936,234.06
2022-03-29,1745,1,2,297,79.92
2022-02-09,1363,16,9,100,100.78
2019-02-01,113,15,9,912,60.08
2023-01-19,1214,20,2,783,107.09
2022-07-06,1764,18,4,957,21.25
2021-02-06,1953,4,1,469,387.39
2020-05-17,440,1,8,694,270.32
2023-02-17,1452,11,5,258,27.0
2021-08-15,566,25,5,210,142.01
2020-04-06,550,3,8,930,251.21
2023-06-01,800,35,8,389,194.07
2020-04-04,455,21,1,664,19.92
2022-06-07,375,44,2,974,321.52
2021-04-29,1907,18,9,121,268.63
2020-01-22,438,1,1,549,213.48
2020-05-31,243,4,6,424,27.13
2022-05-09,49,29,6,247,391.96
2019-09-18,392,15,9,173,88.61
2020-11-09,1178,14,3,220,256.94
2021-08-15,1825,11,7,66,166.85
2022-08-19,877,43,9,87,127.31
2021-04-26,1056,23,7,601,321.11
2021-01-23,589,7,6,803,207.33
2019-08-11,982,46,3,733,312.19
2020-08-03,1430,43,8,908,69.16
2019-06-09,723,18,5,589,263.84
2022-07-14,1154,7,8,247,257.43
2022-09-21,1570,9,2,695,69.63
2021-03-04,1252,25,6,841,218.0
2022-08-31,1621,22,10,56,316.32
2020-08-30,214,19,7,238,30.37
2023-10-25,436,49,5,52,178.75
2019-03-21,1503,42,5,745,375.77
2022-02-19,269,10,4,434,130.45
2020-02-20,625,16,9,698,65.0
2021-07-12,495,33,8,177,123.06
2019-09-16,1903,6,6,289,384.06
2020-12-24,1259,9,3,885,17.05
2023-01-13,1743,36,4,911,108.52
2021-02-22,696,32,7,605,161.19
2020-01-08,1668,16,8,621,269.54
2022-07-12,1562,35,1,511,363.61
2020-05-12,883,35,7,704,63.27
2019-09-02,824,11,9,647,60.41
2019-06-26,1160,32,6,811,377.05
2020-06-26,1960,28,1,920,293.21
2023-01-15,387,45,2,530,151.19
2021-02-27,1383,30,7,319,159.61
2020-03-30,600,22,1,73,197.38
2020-08-09,596,24,4,647,100.36
2020-08-25,532,2,10,663,180.47
2020-03-02,363,30,5,601,136.07
2023-07-19,1714,42,4,875,10.33
2021-12-25,1755,33,10,239,239.32
2019-10-21,273,50,2,213,165.75
2021-10-08,1889,47,3,867,137.13
2021-04-08,831,38,7,647,43.24
2020-04-23,863,24,6,961,179.55
2023-10-16,17,38,2,780,241.02
2019-12-25,1479,40,2,940,38.42
2021-09-07,1532,18,1,223,179.5
2020-06-24,400,17,5,407,236.79
2022-04-05,227,47,3,843,227.14
2020-06-03,1424,29,4,453,323.57
2023-02-26,1232,49,9,356,372.58
2021-12-19,289,15,8,900,86.04
2021-05-15,1989,10,1,931,201.51
2020-11-26,1414,15,9,571,314.74
2020-01-18,1905,38,2,186,284.48
2022-05-02,1485,17,8,587,10.68
2019-03-29,1308,22,6,110,32.55
2022-05-26,1490,20,1,330,58.84
2022-01-26,1587,15,5,786,141.32
2020-03-11,1891,19,5,78,382.18
2022-04-05,1296,20,2,149,385.6
2019-11-09,1745,12,7,207,321.21
2021-03-23,81,16,3,679,100.27
2021-02-09,1252,34,2,787,100.7
2020-02-06,1499,44,6,656,385.4
2022-09-10,1897,41,7,822,320.2
2020-04-26,1059,20,6,116,308.45
2021-07-06,412,24,7,728,253.07
2022-09-07,1091,36,3,475,222.03
2020-11-25,1888,30,10,248,391.46
2021-12-05,1196,20,2,257,57.36
2021-06-21,455,25,3,954,163.51
2019-04-04,391,5,6,269,29.33
2021-07-30,751,37,7,410,339.72
2023-12-18,1742,15,6,423,154.33
2023-02-28,1737,21,1,565,342.5
2021-07-24,824,17,3,351,238.94
2019-04-02,1836,1,6,826,356.58
2022-12-12,1277,38,6,116,134.77
2019-11-08,1330,37,4,186,162.74
2023-01-04,433,30,10,902,82.44
2022-10-28,5,35,9,280,189.19
2023-05-24,1148,20,9,851,392.9
2023-06-08,1297,4,1,183,163.13
2023-03-16,143,50,2,474,255.27
2021-06-02,525,24,6,178,80.54
2019-12-02,897,34,1,969,306.07
2022-11-06,216,36,7,111,242.84
2021-09-28,15,14,1,686,74.59
2019-02-16,811,30,6,672,84.93
2019-06-06,1529,45,5,528,249.47
2020-06-27,1298,3,5,887,255.36
2020-03-28,145,22,7,958,268.83
2023-07-27,1214,17,9,442,223.45
2021-12-28,1138,34,3,227,246.56
2021-10-08,844,12,8,344,129.13
2022-12-14,1061,17,2,629,75.62
2021-04-27,640,5,6,768,13.65
2019-11-07,782,18,8,460,12.1
2022-12-25,1339,5,8,894,23.54
2021-04-10,548,11,5,155,280.99
2023-10-25,1961,7,9,793,126.97
2022-08-24,874,5,2,621,215.36
2020-02-12,846,6,1,211,213.61
2021-01-02,492,24,2,151,356.82
2021-11-19,1999,34,4,361,166.64
2020-11-08,520,18,6,329,107.57
2019-03-18,584,33,8,239,160.49
2022-06-02,972,37,9,758,19.54
2019-02-21,92,11,2,320,36.57
2023-01-19,838,38,1,454,270.78
2019-10-22,293,17,9,288,41.39
2022-08-24,315,41,3,727,147.86
2023-12-08,831,30,2,182,164.28
2023-06-23,787,36,10,985,151.0
2023-04-05,1857,20,6,307,310.47
2021-03-29,476,50,2,263,68.72
2021-04-12,341,2,2,414,137.06
2020-07-11,570,49,6,711,204.13
2019-01-18,112,47,6,153,94.18
2021-03-30,1371,13,5,679,20.34
2023-07-04,1569,34,9,718,266.38
2022-12-07,1293,34,2,908,342.99
2023-04-16,1462,40,4,718,261.01
2020-01-09,1965,49,2,203,95.69
2020-08-23,408,44,10,206,85.0
2021-01-24,1009,16,10,886,117.4
2023-11-28,1518,7,5,592,242.19
2020-10-07,1459,17,2,237,367.49
2019-09-30,1779,39,8,588,362.03
2022-02-21,1443,18,3,869,85.99
2023-03-25,1123,14,3,51,153.77
2021-12-24,695,44,4,88,341.61
2023-12-12,1750,2,10,293,372.77
2022-11-25,632,12,10,426,282.59
2019-11-08,911,14,7,231,306.22
2022-02-25,1865,12,6,112,300.58
2021-10-06,1474,32,8,929,69.46
2023-09-10,1138,16,10,792,23.88
2022-05-01,1368,20,9,827,338.89
2021-07-11,1849,39,1,163,87.7
2022-08-23,323,21,7,136,393.03
2019-03-11,93,15,5,235,351.28
2023-08-11,788,44,3,511,276.15
2023-03-06,1825,19,10,682,343.06
2023-06-06,1992,29,5,952,235.2
2021-08-22,56,17,3,569,197.36
2020-04-06,1464,9,7,474,179.13
2020-03-20,1600,37,7,558,364.74
2019-10-14,1072,5,3,624,151.46
2019-09-07,28,3,3,584,321.04
2020-02-06,1563,9,10,61,346.13
2022-06-20,722,11,3,817,103.85
2020-06-13,504,35,6,746,266.38
2023-01-17,1529,47,9,229,37.02
2021-03-13,1678,13,10,424,207.96
2020-02-26,1028,18,8,623,131.25
2020-10-04,1157,16,10,978,385.92
2022-08-01,492,2,7,378,359.22
2019-02-08,204,6,8,85,25.23
2019-06-29,992,25,5,72,119.79
2023-04-24,743,21,3,901,26.7
2019-11-10,644,32,2,527,388.94
2019-08-16,1003,40,4,802,49.61
2023-02-21,1167,23,7,821,174.87
2023-02-01,369,42,4,409,255.82
2023-07-16,809,2,2,722,295.06
2023-02-20,1080,21,2,106,52.63
2020-05-08,608,50,10,228,121.7
2019-02-25,52,26,9,388,360.15
2022-10-30,267,44,4,390,184.67
2019-11-10,1683,38,2,236,59.79
2023-07-26,1382,33,9,891,261.85
2021-12-16,1804,13,5,733,76.29
2020-01-14,50,4,8,302,80.72
2022-09-01,894,41,3,945,270.17
2023-05-20,77,36,5,437,141.1
2022-06-16,316,29,9,458,20.36
2023-03-31,267,50,6,251,174.34
2020-02-08,1209,1,8,446,248.1
2019-01-10,218,23,6,376,140.72
2020-06-15,944,31,5,78,260.1
2019-12-23,241,16,4,521,334.01
2019-08-01,581,37,3,320,87.47
2020-09-12,565,44,1,61,50.26
2020-04-12,1132,39,3,792,272.98
2023-06-19,1583,7,9,401,191.79
2023-03-13,291,1,10,396,106.4
2020-09-05,1715,32,4,946,254.65
2023-05-06,1253,31,4,411,221.56
2020-06-08,1981,23,10,603,115.25
2022-02-18,143,40,1,529,167.48
2023-12-07,792,28,6,722,65.16
2023-11-27,650,2,6,148,380.83
2022-07-03,1258,11,6,945,10.81
2022-03-25,174,34,8,657,77.58
2022-09-20,1739,45,9,910,180.1
2020-04-20,915,20,8,855,15.73
2023-12-26,480,49,8,465,237.52
2020-09-27,170,42,9,623,379.21
2021-09-22,1898,14,4,172,54.38
2022-09-06,530,25,8,903,340.1
2021-06-02,1414,32,7,806,72.61
2021-06-08,784,9,5,696,362.65
2020-12-27,733,44,2,273,137.79
2022-12-14,1789,32,9,842,180.6
2021-03-03,1305,48,4,50,390.98
2020-11-29,198,21,9,866,387.18
2021-03-29,434,48,6,733,356.84
2020-01-15,1570,2,3,561,205.86
2019-03-22,1876,2,5,886,245.4
2022-09-13,1336,20,1,214,170.87
2020-01-22,1598,21,8,147,216.86
2021-08-16,133,17,7,874,226.96
2022-05-09,636,37,7,486,71.13
2019-04-17,1933,12,4,959,235.3
2020-10-26,322,27,3,926,158.86
2020-06-23,1181,43,8,643,62.05
2020-05-21,1991,7,6,456,158.46
2019-02-14,58,5,3,611,21.1
2022-12-14,1691,48,9,115,397.33
2023-08-27,920,25,5,548,86.25
2023-08-08,1657,46,3,263,332.34
2023-09-28,440,32,8,331,46.19
2021-11-16,37,21,3,968,368.4
2022-03-17,1942,37,1,69,144.92
2022-03-13,602,43,10,976,349.87
2023-11-09,479,11,7,102,99.58
2022-07-20,1881,34,6,256,392.21
2021-06-02,1987,15,2,532,103.55
2021-07-02,827,47,2,241,257.72
2020-03-26,1108,20,6,939,94.91
2022-12-27,842,4,2,110,200.2
2022-09-16,82,27,4,568,192.84
2023-12-09,481,19,2,752,373.23
2023-10-19,359,26,1,269,156.42
2020-07-02,863,5,5,205,131.24
2021-07-01,46,39,5,72,206.78
2022-08-16,127,41,2,231,185.6
2021-01-07,284,26,4,324,262.42
2021-09-06,758,29,8,954,177.19
2019-02-27,139,38,7,885,324.31
2023-10-11,1989,7,5,218,63.7
2023-06-08,1492,40,1,992,262.17
2021-02-09,1136,24,9,56,195.52
2021-06-15,1812,33,7,72,232.15
2019-12-14,510,18,4,472,297.19
2023-07-22,1313,45,6,437,181.05
2021-12-06,1303,50,9,734,329.52
2019-08-18,1983,45,9,352,129.79
2021-10-13,712,22,1,248,250.85
2021-10-20,828,19,5,635,101.91
2023-07-15,1951,30,10,421,120.21
2020-03-29,368,29,3,242,78.2
2020-08-20,841,26,8,254,266.0
2019-02-26,970,30,4,232,384.04
2021-11-02,1721,36,4,629,78.72
2021-09-26,434,50,10,667,147.94
2019-09-17,170,46,1,490,35.3
2021-01-18,664,12,3,879,363.27
2023-10-18,1700,20,1,403,46.24
2021-02-16,198,26,10,354,116.79
2023-06-30,730,50,8,415,56.52
2019-07-13,999,25,10,504,365.02
2019-07-27,820,22,7,806,305.8
2020-12-14,146,36,7,192,373.22
2022-06-24,102,10,7,833,21.7
2020-10-10,1314,8,2,544,245.29
2021-01-28,1391,10,7,207,299.8
2023-10-20,1738,24,2,940,259.88
2020-07-27,106,28,5,270,88.51
2019-05-15,781,31,1,557,339.16
2022-07-19,176,37,6,464,295.46
2021-04-09,1263,11,1,312,145.76
2021-02-08,1263,42,10,823,32.98
2022-08-10,756,28,7,903,63.37
2021-09-14,334,37,6,497,216.1
2022-12-04,1411,1,6,374,325.2
2019-03-19,1526,36,5,493,127.99
2023-10-02,791,36,8,795,286.74
2022-11-19,986,43,4,158,384.15
2020-02-21,1047,12,4,90,24.54
2021-02-02,78,27,10,111,28.42
2020-08-11,53,49,1,256,19.48
2020-09-06,1639,11,4,830,358.85
2021-10-02,926,22,6,694,167.01
2023-05-25,1379,35,3,135,144.51
2020-02-07,1039,18,4,147,150.45
2020-08-26,1171,2,8,100,131.8
2021-03-02,477,49,8,762,28.61
2020-10-25,1822,45,9,512,337.84
2020-02-23,1967,8,7,158,231.12
2020-05-11,99,37,8,802,51.94
2023-12-04,412,13,10,247,121.46
2021-08-26,959,33,8,504,150.09
2023-03-17,819,46,2,759,208.07
2021-01-24,460,4,10,318,329.44
2019-02-21,307,25,5,812,324.75
2020-03-29,443,24,10,492,369.68
2023-11-05,1912,32,9,991,158.89
2023-12-09,698,6,10,598,263.27
2023-04-13,1707,31,3,533,294.58
2023-06-28,1002,8,3,752,135.95
2021-10-17,1180,22,8,560,125.43
2019-10-21,1963,31,2,251,187.88
2019-08-08,210,24,1,437,383.26
2023-12-23,949,20,8,535,224.55
2021-06-01,797,27,5,141,79.43
2022-06-04,1968,50,6,348,265.83
2022-03-15,568,40,2,776,8.25
2023-02-07,1215,15,7,678,232.64
2023-05-12,1148,24,6,808,105.46
2023-03-11,1755,30,4,90,239.88
2021-04-04,1886,10,4,218,28.27
2020-07-15,195,15,6,515,376.88
2021-10-30,1580,16,6,916,211.86
2019-02-16,527,7,1,649,161.97
2019-05-24,449,35,5,464,59.92
2022-09-13,1191,38,9,308,19.04
2022-09-01,305,42,4,710,32.64
2023-10-01,1613,45,5,838,335.95
2023-06-01,847,39,4,926,159.15
2021-04-01,285,9,1,551,304.72
2020-07-24,154,48,5,384,241.33
2019-02-13,23,15,9,736,229.14
2020-07-13,169,22,4,888,106.39
2019-08-27,816,29,9,332,35.42
2020-12-15,1756,11,3,445,235.18
2019-11-05,1776,6,8,821,107.8
