Date,Product_ID,Warehouse_ID,Stock_On_Hand,Safety_Stock
2020-09-02,910,4,66,23
2023-09-24,1240,1,223,67
2019-08-31,1526,9,138,82
2020-07-14,1483,5,257,23
2021-08-17,259,8,272,97
2019-02-01,1353,7,169,98
2020-01-26,454,5,313,76
2019-10-04,799,8,124,54
2020-06-15,375,1,278,33
2022-03-23,464,4,32,96
2020-01-18,75,5,213,43
2021-12-27,242,4,300,42
2021-06-02,1041,6,77,72
2019-08-02,1713,9,304,99
2023-08-06,1283,1,105,46
2020-01-11,123,10,19,27
2021-01-13,1335,2,110,52
2019-08-01,111,1,180,36
2019-03-20,1280,7,144,77
2023-10-16,234,2,364,81
2020-09-19,968,9,135,97
2020-08-26,497,8,262,49
2021-02-20,1892,10,240,65
2022-11-05,1064,1,164,36
2021-09-27,1146,3,483,86
2020-11-10,1474,6,304,76
2019-02-27,727,3,451,25
2023-12-25,1832,9,29,75
2021-11-15,1822,10,307,89
2021-05-30,1817,10,309,69
2020-03-22,1543,2,51,86
2019-03-07,92,6,84,54
2023-11-19,1385,2,362,38
2022-07-01,1970,3,169,94
2021-12-03,1147,10,154,34
2022-01-25,337,9,258,56
2023-04-27,1632,9,350,50
2021-10-08,513,2,15,74
2019-08-15,603,8,204,90
2021-02-12,428,3,70,20
2020-11-09,1457,2,458,73
2022-12-30,7,10,242,53
2023-12-20,120,8,116,91
2020-08-23,387,3,97,46
2020-01-14,1374,8,41,62
2022-04-16,641,6,458,35
2022-12-21,1715,1,121,97
2020-12-09,1122,2,223,44
2019-11-03,1958,2,439,88
2021-02-17,1067,7,108,22
2020-05-18,183,6,499,87
2019-09-25,697,2,288,94
2023-05-29,565,1,28,91
2019-01-08,1764,5,113,78
2020-05-22,1697,2,350,80
2020-04-20,1259,10,346,34
2022-08-13,2000,10,358,80
2019-06-13,446,6,317,31
2020-04-29,1894,2,230,82
2023-06-09,1931,9,193,43
2021-12-31,200,5,7,90
2020-07-20,948,7,42,43
2021-06-23,513,4,112,97
2020-07-12,1550,2,430,81
2019-08-26,990,3,267,32
2022-02-01,213,5,339,29
2022-05-18,1402,1,39,84
2020-07-07,1813,4,4,24
2021-04-07,546,4,439,66
2020-04-12,486,2,487,27
2023-01-17,1385,9,312,70
2022-07-15,1806,6,460,97
2020-01-21,168,9,109,56
2021-02-13,890,6,365,62
2021-04-27,931,2,256,76
2020-01-22,1706,1,160,63
2021-05-26,1618,4,187,84
2019-09-16,1428,1,72,68
2019-10-10,828,8,230,58
2023-07-08,137,1,360,95
2019-02-09,1257,5,33,49
2020-04-30,115,9,71,99
2021-07-17,1276,1,288,85
2019-08-08,1517,4,483,70
2022-02-26,1313,8,55,98
2021-10-11,1073,8,75,65
2021-10-20,1476,1,355,27
2023-03-24,516,8,82,25
2020-09-04,1915,3,230,78
2021-07-16,688,7,148,24
2020-11-18,1020,10,480,97
2023-07-01,1296,1,490,87
2020-09-04,1455,5,195,22
2019-09-17,1050,4,387,51
2021-09-16,1094,4,235,81
2021-08-23,293,5,176,49
2020-01-01,1430,3,10,68
2023-11-17,1258,7,122,31
2023-12-16,231,2,217,69
2020-06-27,1287,1,132,37
2020-10-10,938,6,59,66
2023-03-28,1822,1,157,82
2021-03-24,1610,7,65,63
2021-11-05,1145,8,471,40
2022-02-26,1487,2,360,67
2020-07-28,518,4,143,85
2022-02-06,1048,7,209,51
2021-10-09,706,6,331,64
2023-04-06,1704,2,89,70
2020-10-31,377,4,11,72
2019-09-26,1524,3,25,47
2022-03-31,1935,9,323,81
2022-07-07,437,6,250,48
2021-07-12,853,2,241,80
2022-01-30,1746,2,26,27
2023-03-10,1669,3,52,65
2023-10-25,1881,5,342,50
2023-05-14,1828,6,84,85
2019-09-04,970,5,175,81
2023-07-22,499,1,292,37
2023-12-24,1198,1,481,74
2023-04-10,1687,7,44,56
2019-05-11,600,10,202,49
2019-12-19,1837,7,130,40
2019-07-15,1533,10,389,97
2023-12-22,778,6,461,32
2021-07-18,1334,9,389,38
2023-08-17,70,2,76,23
2022-11-06,205,1,156,40
2021-10-18,341,6,160,43
2020-10-06,1056,6,16,64
2019-08-15,1067,9,440,32
2020-12-01,118,10,266,41
2023-02-08,889,1,122,68
2023-02-09,15,1,321,67
2019-09-22,1346,10,289,36
2022-10-27,911,6,222,39
2023-02-18,627,5,399,51
2022-12-28,1361,6,235,69
2020-10-07,1556,6,424,81
2019-07-30,690,4,123,34
2023-05-15,774,10,292,61
2022-11-01,1615,8,149,30
2022-11-19,1405,5,429,56
2023-01-13,1535,6,34,87
2021-07-31,913,2,390,57
2022-10-19,120,1,305,80
2020-04-01,26,8,372,80
2020-12-25,1558,6,14,34
2023-10-18,1737,9,387,47
2022-06-03,64,5,343,86
2021-09-08,460,8,268,40
2022-02-28,1750,7,28,48
2020-08-10,314,10,305,80
2020-04-20,805,1,15,35
2023-12-27,1614,7,0,62
2021-09-12,1240,4,33,43
2022-07-24,1480,6,353,50
2019-06-05,986,9,463,32
2023-11-19,736,9,479,44
2022-05-26,889,9,103,25
2019-07-09,1564,5,288,98
2022-12-11,982,4,142,62
2021-09-07,1841,6,464,70
2023-08-26,1737,10,185,94
2023-09-12,579,5,336,60
2020-06-29,1497,10,290,54
2019-02-10,1383,5,180,63
2019-11-03,1150,8,412,33
2021-07-31,972,10,375,75
2019-12-04,861,5,203,77
2022-08-30,707,1,57,62
2022-01-03,1961,5,484,78
2021-08-10,1710,5,76,74
2019-10-06,1111,5,148,56
2022-04-14,1367,3,38,53
2021-06-14,1847,9,0,65
2023-08-13,395,5,48,67
2019-09-30,484,2,332,59
2021-04-16,666,5,298,39
2020-09-11,456,9,368,61
2023-08-02,1500,8,343,91
2021-05-11,210,6,87,83
2023-12-12,525,9,332,42
2021-07-19,676,7,355,70
2019-10-16,1002,2,388,31
2020-12-24,1791,1,438,70
2021-06-11,896,3,333,22
2019-09-29,1004,4,463,26
2021-12-25,1600,9,69,56
2020-04-27,307,5,385,39
2021-07-24,1100,2,364,77
2019-09-05,1046,10,246,38
2019-06-05,60,5,497,46
2021-12-06,386,2,323,96
2020-03-29,56,9,62,55
2019-07-20,168,6,79,79
2023-08-11,1436,5,355,42
2019-05-04,717,2,239,49
2019-01-01,865,7,84,58
2021-08-25,1795,7,80,85
2023-11-18,1215,2,66,53
2021-05-04,482,10,87,28
2020-10-01,1943,6,453,91
2019-07-10,1591,10,338,69
2023-05-22,1440,10,97,99
2020-05-30,340,3,469,20
2020-03-17,796,8,493,21
2019-05-23,892,5,258,88
2022-04-29,776,8,166,54
2020-06-16,1283,7,470,93
2019-08-15,1374,8,266,64
2022-08-29,601,1,223,29
2023-07-11,437,6,366,82
2021-08-06,1246,3,285,45
2022-08-18,1437,5,305,98
2023-08-05,1374,2,483,22
2020-04-04,1506,4,66,98
2022-11-25,1625,6,175,65
2020-07-04,1083,1,103,58
2020-01-28,152,2,295,99
2023-11-23,934,2,227,69
2021-04-24,540,9,271,79
2022-05-15,225,5,159,38
2019-07-29,1342,5,355,29
2022-02-12,563,6,189,23
2023-10-27,1799,10,229,58
2020-10-07,1303,3,213,96
2022-06-28,558,9,101,94
2019-08-07,1498,3,497,62
2020-02-11,1870,4,459,91
2023-01-06,618,9,39,56
2023-06-15,1820,10,205,37
2022-10-09,24,8,198,48
2021-06-06,1543,6,321,65
2020-07-11,368,8,359,69
2020-07-03,999,1,394,36
2019-05-22,335,4,496,42
2020-09-03,1457,10,457,25
2020-05-15,3,4,486,54
2021-04-19,1008,2,389,56
2020-12-02,1282,2,136,68
2023-04-20,263,10,402,22
2023-08-10,121,9,152,59
2023-04-15,1744,6,132,79
2023-03-11,21,7,4,54
2020-08-18,905,4,309,59
2019-10-08,140,3,450,78
2020-02-28,1501,3,451,23
2021-05-05,1816,5,267,60
2019-09-27,1313,6,217,74
2019-06-03,206,2,389,24
2020-09-05,43,7,244,84
2023-10-17,850,7,201,50
2020-10-23,1142,1,346,79
2019-03-24,1029,7,359,62
2023-07-04,207,4,86,28
2021-08-04,635,4,112,77
2021-06-17,1863,3,293,35
2022-12-20,345,9,413,89
2022-07-22,1166,3,164,53
2023-10-03,372,4,233,54
2019-10-11,1256,3,152,96
2021-09-06,1188,8,427,57
2019-06-22,547,8,59,69
2022-09-12,1388,10,397,31
2023-10-08,1970,8,66,49
2021-12-22,984,5,115,63
2022-01-01,335,7,67,21
2021-02-01,11,3,163,93
2023-07-18,1432,8,280,28
2022-10-30,75,10,7,90
2020-09-24,1324,2,280,31
2023-03-12,947,8,419,53
2021-02-25,913,6,29,98
2021-07-31,1405,2,114,68
2021-10-08,710,6,334,70
2020-02-02,853,10,187,31
2022-02-17,776,2,300,25
2021-07-22,1871,3,228,45
2022-12-31,886,5,46,88
2020-11-06,736,1,177,68
2021-07-24,634,9,452,70
2020-04-09,1610,10,337,93
2019-10-13,1052,3,479,60
2019-09-22,1487,1,41,30
2019-11-16,396,6,177,66
2020-11-03,683,1,262,33
2022-10-31,1400,3,489,35
2021-03-30,421,7,3,63
2019-03-30,364,4,309,77
2023-08-05,1919,9,104,40
2022-05-11,1240,7,172,33
2021-03-31,1855,5,286,95
2023-10-29,1125,9,79,45
2021-09-27,1782,3,60,92
2019-11-30,93,8,172,22
2019-08-10,1599,8,377,68
2019-02-10,266,4,386,60
2023-09-28,206,1,430,38
2019-03-09,1104,4,432,31
2021-09-14,37,9,2,74
2023-12-05,1035,10,2,21
2020-05-28,1651,1,476,47
2023-07-19,1114,3,82,61
2023-07-04,744,8,259,84
2023-06-10,19,3,58,48
2023-07-14,1588,2,34,22
2022-02-24,374,1,308,27
2022-07-02,1810,9,399,97
2020-11-25,94,10,375,47
2021-11-05,32,3,178,61
2020-04-21,1687,7,153,22
2021-12-21,140,10,165,79
2021-05-30,1594,3,368,70
2020-03-07,973,8,67,97
2023-08-21,1045,9,368,38
2019-09-25,1173,8,417,23
2021-11-24,1245,5,242,26
2021-02-17,733,10,276,60
2023-05-19,754,2,168,35
2020-05-08,1243,6,442,84
2023-05-05,1565,8,88,72
2023-02-01,1999,2,258,74
2023-11-26,1583,6,236,39
2020-10-22,1932,7,311,23
2022-09-10,58,9,189,56
2022-08-20,1449,9,401,41
2022-07-23,1299,2,216,63
2023-09-04,140,1,223,80
2021-10-09,1047,7,83,91
2022-05-09,901,6,14,65
2023-01-08,378,10,193,45
2022-09-09,922,10,253,22
2021-11-24,373,10,244,74
2021-09-03,1087,4,29,56
2020-04-26,1588,9,459,66
2020-12-28,778,1,166,67
2020-04-24,1366,7,319,55
2021-12-24,167,5,234,34
2021-10-28,1175,5,245,26
2022-08-17,523,6,184,50
2019-12-09,1631,2,494,80
2022-12-25,584,3,318,65
2022-12-18,501,9,6,34
2019-11-28,896,4,85,32
2020-03-13,999,6,327,41
2023-05-31,560,3,214,69
2019-06-23,1372,3,22,71
2020-07-12,1296,9,331,75
2020-06-10,1454,9,261,63
2020-10-20,1967,3,185,86
2019-01-26,1012,3,13,39
2021-03-30,1631,6,283,65
2020-08-27,233,1,260,67
2020-02-10,560,5,451,49
2019-08-20,1232,9,55,61
2020-06-16,1477,9,120,60
2023-04-23,1763,8,152,49
2023-12-17,1525,6,410,43
2020-05-19,921,9,443,31
2023-08-20,1613,3,131,63
2019-06-28,861,9,28,72
2019-05-12,1243,8,232,36
2023-01-18,872,1,110,92
2019-12-14,81,9,113,98
2020-06-23,1573,8,474,44
2021-02-10,614,8,262,31
2022-11-30,703,6,415,97
2019-03-17,541,9,403,65
2020-08-01,1850,8,319,68
2021-05-03,765,2,367,64
2023-02-24,1275,6,42,56
2019-07-13,738,8,355,46
2022-03-31,606,6,413,49
2019-12-13,1439,9,315,44
2021-08-08,1110,5,476,45
2022-10-16,622,8,155,90
2023-11-28,1241,10,39,66
2023-05-27,1022,2,322,58
2022-01-15,196,5,474,27
2022-07-09,995,1,468,47
2019-08-02,1321,5,292,34
2023-08-16,946,7,354,45
2023-10-12,44,1,314,72
2020-07-26,393,10,275,34
2021-02-18,1467,3,446,74
2019-09-19,1114,6,200,32
2020-12-30,155,1,162,39
2019-10-10,978,3,313,27
2023-07-30,1502,8,376,36
2023-01-30,1645,9,137,53
2022-11-04,59,7,240,67
2019-12-28,110,4,58,29
2023-01-12,479,7,372,97
2020-03-16,618,7,148,94
2019-04-03,1923,7,298,94
2023-07-03,1757,8,232,48
2021-01-22,1799,4,298,35
2021-05-16,1618,4,215,38
2022-12-18,784,9,358,43
2019-05-22,1073,8,128,62
2022-08-07,1401,4,173,75
2022-12-26,1056,6,126,58
2021-01-18,1510,9,362,28
2023-09-09,601,6,414,67
2020-10-14,940,5,62,52
2020-12-01,992,7,429,61
2021-09-24,531,2,150,53
2019-02-18,1027,8,273,64
2022-08-18,378,7,445,55
2021-05-30,572,6,282,51
2022-04-28,1955,3,488,45
2022-03-05,1266,9,43,99
2020-07-08,1565,2,173,52
2020-02-08,587,4,60,62
2021-06-10,1606,2,139,25
2021-05-14,1619,6,226,71
2020-08-24,357,7,360,79
2019-12-07,685,9,271,97
2023-11-16,1947,6,404,97
2020-12-04,1221,6,474,78
2019-11-14,858,5,99,63
2020-09-09,1443,10,116,43
2022-10-18,659,10,191,90
2020-01-17,1297,4,122,86
2019-08-21,1526,10,268,59
2023-12-06,35,4,433,39
2022-09-29,1007,4,127,44
2023-04-22,1649,5,7,51
2021-03-27,461,1,439,90
2020-07-06,718,2,183,71
2023-04-02,1694,3,135,40
2021-05-05,1277,7,463,68
2023-12-18,1658,1,214,42
2021-03-29,512,3,172,83
2023-05-14,1072,7,353,31
2019-07-02,1209,6,151,87
2021-11-30,491,2,373,24
2023-04-24,273,4,20,84
2020-02-01,1637,1,140,83
2023-09-24,1013,5,305,62
2021-02-17,527,2,434,67
2023-02-26,1152,8,3,21
2023-08-10,210,10,220,85
2021-06-25,624,6,381,94
2022-09-18,1806,1,443,92
2019-05-07,1166,2,195,86
2023-05-01,173,4,148,52
2023-04-30,1889,3,417,42
2019-01-01,1702,9,72,81
2022-04-06,447,1,408,93
2023-07-02,1143,7,104,78
2019-01-19,1739,9,340,99
2022-09-17,11,9,131,46
2020-08-06,761,6,319,87
2020-03-31,1328,7,335,62
2021-08-14,1784,8,24,73
2022-02-06,1178,3,423,84
2022-07-15,323,5,6,65
2020-03-20,1561,4,381,31
2022-06-17,977,9,172,74
2022-08-17,445,9,4,77
2020-08-24,342,4,295,28
2019-04-13,221,2,276,65
2021-09-14,110,1,161,56
2022-06-27,410,3,431,84
2023-01-16,1442,2,405,96
2020-06-03,1626,5,90,83
2022-03-22,505,6,497,92
2021-05-08,1801,9,251,41
2019-06-23,40,4,60,44
2022-09-28,1533,4,201,28
2023-08-21,1483,4,488,54
2021-10-01,263,1,334,72
2020-03-06,1694,3,118,65
2020-12-27,1142,4,386,65
2023-09-09,1474,1,110,82
2023-09-07,1792,5,204,76
2021-04-29,1438,10,473,92
2023-08-09,708,9,55,26
2022-09-09,1850,1,192,95
2021-09-16,823,7,366,92
2023-08-24,1550,2,72,25
2020-09-30,461,10,166,38
2020-02-24,1142,9,25,74
2020-08-16,217,4,273,83
2020-04-29,1741,3,327,97
2023-08-10,77,7,14,84
2023-11-10,1445,6,301,75
2020-02-16,892,10,277,99
2021-07-24,1196,8,421,37
2022-01-12,390,9,301,30
2022-02-10,1050,7,3,83
2023-10-27,1152,6,20,53
2019-11-28,374,8,463,57
2022-11-02,654,9,45,85
2023-11-14,904,8,88,55
2020-10-16,1048,6,278,46
2019-02-10,1494,8,272,27
2023-11-29,744,9,95,99
2021-08-16,423,6,239,98
2023-12-26,1201,6,65,20
2019-04-15,853,2,384,86
2019-07-21,1771,9,238,84
2020-03-25,831,8,456,23
2022-07-13,1562,5,492,29
2021-06-28,1290,10,217,90
2019-07-29,973,3,432,98
2020-07-16,1898,9,290,92
2022-02-15,629,10,59,88
2020-12-13,570,7,261,52
2022-11-01,1294,9,373,61
2023-04-24,1353,7,424,48
2023-04-13,1479,8,200,82
2021-02-09,1319,10,83,44
2022-01-12,122,5,432,38
2020-03-29,159,10,25,48
2020-10-28,1202,10,232,98
2020-09-20,1680,6,161,22
2023-03-18,1352,8,238,49
2023-06-17,1904,7,73,25
2023-08-29,307,1,489,96
2020-01-22,1935,10,221,90
2022-10-05,1113,4,259,60
2019-10-23,751,8,358,99
2019-09-15,1062,9,225,24
2022-01-09,1897,6,264,84
2019-09-25,591,4,68,92
2020-02-23,1881,2,489,69
2019-08-23,1863,9,8,96
2022-08-27,346,1,280,40
2021-09-12,1276,5,39,90
2022-10-12,1864,8,194,88
2022-05-21,149,4,280,75
2020-07-27,1040,1,306,91
2019-02-18,1391,4,376,42
2022-02-24,835,5,145,52
2019-08-11,1857,5,493,84
2021-07-09,781,1,442,43
2022-07-26,118,2,458,40
2022-12-02,704,6,342,96
2023-03-09,317,10,186,60
2022-08-10,288,5,161,41
2023-12-25,908,9,308,65
2019-10-04,1375,7,481,48
2023-01-01,297,5,302,72
2022-02-04,1218,9,407,42
2023-08-09,1416,1,60,41
2020-02-24,443,3,241,27
2020-09-02,1305,2,239,63
2022-12-23,901,7,56,28
2020-01-10,301,9,193,50
2019-03-14,898,2,332,30
2023-07-16,426,6,403,68
2021-11-19,250,2,70,71
2022-04-26,1958,3,456,73
2022-10-19,1767,1,370,86
2023-12-29,1539,6,161,44
2023-01-14,686,2,53,96
2019-07-14,752,3,64,99
2022-03-25,998,6,244,63
2022-04-10,406,6,199,41
2021-04-26,1640,4,434,32
2021-11-30,801,1,372,38
2021-12-22,244,7,296,77
2019-01-23,1824,2,384,80
2019-12-26,367,6,152,40
2022-01-03,1809,7,240,45
2020-07-13,120,2,220,60
2020-11-02,850,6,51,61
2022-02-15,1464,1,336,70
2023-06-24,1795,6,247,80
2022-11-04,1528,8,70,26
2020-11-09,1606,8,482,76
2022-08-06,433,7,143,77
2020-03-15,183,4,276,43
2023-08-19,1485,4,385,36
2021-07-21,759,5,217,77
2019-01-07,1142,8,324,83
2022-05-04,31,4,4,33
2020-02-25,977,9,72,23
2023-05-11,1173,3,494,99
2021-04-12,528,9,436,39
2022-05-01,1297,2,239,52
2020-07-12,864,6,401,68
2022-03-17,1409,5,274,37
2023-12-16,1904,5,190,47
2023-08-20,102,6,5,72
2022-05-10,1096,10,318,31
2023-01-07,1729,7,410,88
2021-07-02,1858,4,496,77
2022-12-13,623,4,437,55
2022-12-21,805,9,414,82
2021-10-03,408,4,447,83
2023-02-11,1371,8,404,30
2023-02-07,1876,10,13,60
2019-05-06,1391,1,207,51
2020-01-30,830,4,1,20
2021-03-27,789,2,401,41
2021-05-30,618,10,17,41
2020-07-29,549,5,34,73
2019-11-21,291,2,461,96
2022-11-16,422,7,249,66
2021-07-18,181,10,81,88
2023-09-08,655,7,338,50
2023-07-10,114,9,280,99
2023-01-03,1262,4,482,49
2022-05-12,1962,5,390,28
2023-02-18,1118,3,386,73
2021-04-12,260,7,485,88
2021-11-20,1131,5,56,29
2022-11-12,244,9,459,27
2023-07-07,423,7,309,75
2022-12-28,335,4,15,45
2021-04-16,1047,7,403,51
2021-07-14,1897,1,132,31
2022-10-31,271,2,316,57
2022-09-29,1164,3,414,51
2020-03-18,1490,5,279,45
2023-05-22,454,5,234,21
2019-03-16,1408,7,127,58
2020-07-10,594,9,62,24
2023-12-01,1401,10,172,79
2023-08-17,1010,9,427,42
2022-03-24,1462,6,343,79
2022-12-24,856,7,124,59
2019-12-29,1446,8,79,95
2020-03-23,1180,4,110,76
2022-06-11,1359,7,166,78
2023-05-06,1555,6,283,47
2019-09-19,1605,8,379,24
2019-05-05,1984,1,122,21
2021-06-29,132,5,260,60
2019-09-02,768,3,204,85
2020-06-25,1745,9,14,52
2020-04-29,501,9,104,88
2019-05-02,1546,3,48,57
2019-05-05,1164,10,259,48
2023-04-22,1989,2,13,91
2019-06-19,135,5,218,69
2019-05-04,767,4,393,87
2021-11-24,812,7,86,90
2022-01-15,1431,8,380,77
2020-10-07,770,4,356,21
2023-09-28,94,3,219,26
2021-02-24,1908,9,299,91
2019-07-20,1265,8,332,82
2020-01-04,1773,7,163,66
2021-03-07,165,8,383,48
2019-03-18,325,8,442,80
2019-02-28,1684,10,159,50
2020-03-06,1242,8,364,52
2020-09-29,940,1,484,58
2023-03-04,620,4,64,33
2019-04-19,231,10,191,53
2023-10-26,582,7,3,50
2021-10-04,733,6,125,67
2022-07-25,1610,3,256,89
2019-03-09,1203,3,123,45
2021-12-28,1104,4,209,71
2022-04-03,1378,10,76,51
2023-02-21,671,6,216,24
2019-11-01,1892,1,20,71
2020-11-04,1705,10,334,80
2019-12-31,1850,4,168,38
2021-03-31,1925,9,296,92
2022-11-03,1185,7,9,36
2019-12-09,1451,6,116,57
2021-08-04,403,5,482,84
2021-06-17,1056,2,387,96
2023-04-27,121,2,196,40
2022-10-09,727,6,171,33
2022-12-10,1539,9,186,72
2022-02-06,385,9,165,33
2023-05-06,1764,1,229,91
2021-01-31,1449,7,279,82
2023-03-01,476,7,151,44
2019-12-07,560,10,231,37
2021-07-30,1191,2,274,96
2020-01-18,389,10,339,75
2021-09-30,1357,4,115,28
2023-04-06,1547,8,475,42
2019-10-27,1774,6,426,32
2019-05-19,790,7,74,58
2019-12-25,753,10,378,33
2021-04-15,1495,6,86,80
2023-03-03,704,9,78,60
2022-11-09,1548,10,84,40
2023-06-16,53,10,99,81
2022-07-27,567,9,126,62
2023-07-19,821,6,396,44
2020-04-27,1045,6,31,48
2021-06-27,1043,9,265,41
2022-02-08,1989,10,314,96
2021-05-15,1880,9,301,32
2019-05-19,862,3,100,65
2021-09-22,1480,7,378,77
2020-03-10,322,3,287,47
2020-05-23,827,4,432,60
2019-09-30,433,9,83,60
2022-01-27,1083,10,294,39
2023-11-23,1175,8,494,70
2019-04-14,1795,6,178,27
2022-05-22,1464,6,143,69
2023-11-20,1908,8,294,51
2023-08-15,58,2,315,62
2021-01-31,1018,5,388,80
2021-02-25,1752,7,336,63
2019-06-14,1598,3,227,55
2021-09-25,1682,8,191,87
2020-06-03,1981,3,175,30
2022-07-31,1918,4,25,27
2020-05-31,751,10,50,23
2020-10-18,1317,10,323,93
2020-09-04,182,6,101,31
2019-06-13,1905,6,109,56
2023-08-10,607,2,153,84
2019-03-05,1102,2,19,33
2022-01-19,961,3,204,59
2022-02-14,1678,3,493,43
2019-09-24,105,4,70,82
2023-09-05,1285,4,151,35
2023-05-02,607,4,66,70
2022-03-09,1247,10,194,35
2019-09-03,990,10,305,77
2023-08-12,484,3,373,54
2023-11-17,1726,1,15,87
2020-01-30,129,9,222,52
2023-02-19,319,2,160,93
2020-04-20,707,3,205,76
2023-03-21,509,2,177,94
2021-09-03,20,6,371,87
2022-04-22,1835,6,495,31
2021-11-09,752,1,88,36
2020-07-11,235,4,374,88
2021-10-14,1621,10,114,21
2023-03-28,606,5,385,96
2023-05-25,554,6,58,32
2023-04-02,1900,5,296,51
2021-06-01,1374,3,460,60
2019-05-27,453,3,190,39
2020-10-27,586,3,465,78
2022-08-20,984,6,317,20
2020-09-11,1901,4,83,66
2023-11-07,1533,4,129,66
2021-03-30,1651,3,262,96
2021-05-13,423,4,125,24
2020-08-04,1214,8,373,23
2021-10-19,1968,3,204,85
2020-11-25,1149,10,135,67
2023-11-21,6,3,258,73
2022-06-05,458,6,397,22
2022-01-30,1915,1,342,41
2023-05-30,554,10,327,97
2022-12-11,1594,6,32,96
2022-05-24,1963,9,247,21
2020-02-11,522,3,154,74
2020-02-03,1113,2,266,92
2020-12-15,846,3,352,35
2020-12-04,1135,3,266,31
2021-01-30,551,2,485,75
2020-05-13,1421,4,362,69
2023-11-13,1995,8,273,85
2023-01-28,1703,7,91,98
2023-09-11,11,10,488,97
2021-08-31,1646,9,345,30
2023-10-21,497,8,349,37
2019-03-23,1040,7,364,70
2020-08-26,1057,6,73,91
2023-09-07,745,3,169,85
2023-11-10,489,10,258,76
2021-02-10,1212,4,287,45
2021-06-21,736,8,35,93
2019-12-31,1595,2,393,91
2019-06-12,458,6,212,25
2021-12-07,1075,1,370,75
2020-05-25,1295,7,54,66
2022-09-14,464,4,497,99
2019-04-26,43,1,454,38
2021-07-29,539,5,116,22
2019-12-03,568,5,24,32
2021-05-30,121,6,445,60
2021-01-06,625,8,417,60
2021-04-19,316,4,152,26
2019-05-27,1022,7,456,41
2023-05-18,1139,4,7,50
2022-09-08,621,2,52,38
2020-03-18,454,8,482,66
2021-04-16,687,5,235,34
2021-11-02,624,10,475,91
2021-07-31,612,4,9,75
2023-02-26,1544,2,77,69
2023-09-21,959,7,348,36
2019-10-14,647,5,128,53
2020-12-20,763,9,185,61
2022-02-11,1361,7,402,48
2020-04-24,240,9,461,91
2019-01-22,734,10,275,25
2022-10-04,1410,10,485,87
2023-10-16,1169,5,303,43
2020-11-13,377,6,483,39
2023-05-09,4,8,232,71
2021-06-24,794,10,71,42
2019-11-16,846,6,253,97
2019-05-06,1352,4,313,73
2019-10-04,197,2,293,94
2022-05-12,389,6,169,27
2019-07-13,1664,9,251,31
2023-09-01,261,8,343,64
2023-08-15,603,3,6,76
2023-04-20,1861,5,490,84
2020-11-26,1795,6,452,87
2022-08-02,1958,7,205,23
2019-02-26,94,2,456,81
2023-10-24,1281,6,19,96
2022-08-19,136,2,435,50
2022-04-01,525,8,25,73
2019-01-19,1734,7,88,50
2022-10-25,498,2,499,51
2019-09-21,1202,4,339,59
2021-03-04,112,7,55,23
2019-04-23,1288,9,197,26
2023-02-20,1438,3,254,75
2022-09-12,369,10,454,76
2020-06-25,936,10,227,65
2020-10-08,1615,8,61,68
2020-08-01,1402,9,240,69
2021-12-24,768,8,383,68
2022-08-08,586,4,445,99
2019-01-25,1407,4,291,62
2023-04-22,673,7,275,84
2019-01-01,511,4,493,25
2021-06-29,713,10,401,49
2023-04-22,1905,10,455,91
2019-05-21,820,7,26,86
2023-11-03,377,9,388,73
2020-10-09,545,9,350,93
2019-07-07,73,9,429,44
2022-02-25,974,10,296,61
2019-07-20,504,10,84,91
2022-02-24,1376,6,51,80
2019-09-14,805,1,386,57
2023-08-27,710,8,313,55
2020-06-30,325,6,345,60
2019-07-13,388,7,464,66
2020-12-03,828,2,250,50
2022-02-01,240,3,477,21
2023-04-08,976,6,214,87
2022-07-12,1098,3,408,53
2021-03-12,31,5,497,27
2021-07-30,479,4,195,75
2022-11-08,1038,5,119,30
2022-07-07,717,8,424,89
2020-02-18,1340,4,202,93
2022-10-13,68,9,445,87
2022-01-03,1664,3,296,86
2022-10-10,1006,7,229,31
2023-05-27,538,7,465,80
2023-11-30,1944,1,288,20
2021-06-28,1720,3,227,97
2019-07-07,1673,10,37,30
2023-09-05,291,1,145,49
2022-08-06,1642,8,437,21
2019-02-14,975,10,48,25
2023-05-16,24,5,316,43
2019-03-24,415,4,15,97
2022-02-20,851,3,213,55
2019-12-24,962,7,84,21
2023-04-01,1730,8,241,86
2021-12-25,681,8,299,45
2021-07-24,1060,1,30,48
2023-08-08,101,7,94,69
2020-01-10,546,5,154,26
2019-06-11,1913,2,499,79
2023-11-05,39,8,168,87
2022-11-04,211,2,113,98
2023-08-07,742,6,484,42
2022-10-13,1815,5,258,41
2022-04-26,592,6,94,90
2019-11-18,750,10,161,69
2020-03-25,172,8,473,67
2023-02-06,838,9,215,34
2021-11-02,442,3,137,25
2019-07-03,1083,3,56,78
2019-04-21,1434,7,412,95
2020-05-22,534,3,165,99
2022-08-06,365,10,204,45
2019-10-22,367,5,100,58
2023-01-14,1368,10,486,91
2021-06-22,1774,4,370,46
2022-05-23,296,9,261,84
2021-08-31,1365,8,141,62
2020-09-23,606,9,221,60
2023-05-10,756,6,230,80
2021-11-16,523,2,240,51
2023-07-12,1653,8,387,22
2021-01-02,265,1,428,80
2022-06-08,1548,5,475,36
2023-05-08,1690,2,294,28
