Date,Campaign_ID,Sessions,Page_Views,Bounces
2023-01-24,18,1227,12322,198
2019-10-05,1,4976,9643,41
2020-03-19,3,4952,298,297
2020-05-29,2,3396,10087,131
2019-08-06,1,3237,2329,245
2021-01-15,6,4832,8499,405
2019-02-28,29,3567,1966,294
2022-05-27,28,2134,12241,339
2020-10-17,3,1857,13564,147
2023-10-25,1,1738,8400,488
2022-08-26,22,1930,5445,460
2019-04-27,5,4305,4886,196
2022-06-30,18,1632,10119,26
2021-03-06,20,3193,13227,41
2020-12-30,16,2906,10309,131
2023-01-28,12,1049,1139,352
2020-10-16,25,1157,6541,224
2021-01-19,1,3237,6678,277
2021-09-17,11,1252,12101,287
2021-12-02,10,4206,2295,54
2020-10-11,16,1174,14546,443
2021-01-05,10,3776,4826,300
2019-02-04,18,1528,9642,34
2023-10-08,28,2343,7704,60
2019-06-05,25,272,10887,19
2023-02-25,16,1619,2266,95
2022-03-17,27,2735,9436,84
2021-07-12,30,2142,8425,397
2019-05-10,23,3845,3971,496
2020-11-20,22,3444,4685,467
2022-03-02,22,3429,7730,499
2021-11-30,9,209,1973,436
2023-07-19,9,3775,11396,229
2019-07-23,18,3009,7240,328
2020-01-05,9,868,1720,197
2021-11-30,5,1527,5659,421
2022-02-12,15,462,8940,169
2020-07-24,8,2985,11904,337
2020-09-10,17,507,9870,251
2021-09-01,7,3295,646,260
2021-10-21,28,1267,13489,135
2019-12-23,19,3704,3809,203
2022-11-17,13,1911,6585,454
2022-01-16,16,3150,8824,52
2020-06-19,4,2062,4122,441
2021-12-19,17,3722,3217,389
2019-04-01,30,1122,2519,413
2019-04-10,10,4930,875,482
2021-09-12,15,2951,14211,448
2019-03-09,6,4512,7634,196
2020-06-24,19,3530,10643,287
2022-08-13,5,3143,14585,478
2019-07-30,25,3251,10934,466
2020-12-14,6,2551,13439,52
2023-04-30,8,3366,13630,400
2020-01-11,5,1658,10696,202
2019-05-08,5,2862,1102,62
2022-12-22,25,3304,4798,107
2020-04-14,17,4536,2959,54
2020-07-13,25,4253,8455,372
2021-12-25,6,3853,12894,210
2023-10-17,4,4646,2621,78
2023-07-18,18,1508,10475,466
2019-01-02,25,3698,8161,100
2019-06-11,17,176,1811,434
2019-08-18,2,3248,14642,409
2022-05-12,14,4229,11668,343
2020-07-23,16,239,259,100
2023-12-05,1,1702,13046,199
2021-01-31,8,2812,10414,180
2023-09-02,7,2348,6561,142
2021-02-03,16,4133,6339,197
2023-11-30,21,1922,6281,51
2019-09-11,25,1964,9942,287
2019-04-21,9,4690,11092,27
2020-06-12,17,4440,7824,71
2020-05-05,25,2992,9538,479
2019-04-29,22,3210,6264,349
2023-04-03,6,259,13309,248
2019-01-31,4,4514,1601,494
2020-06-16,7,3145,4163,64
2020-11-07,14,3601,8003,458
2020-03-29,18,2358,2251,128
2023-02-04,15,2237,10413,123
2021-05-17,29,1487,4059,92
2023-06-02,4,1367,12682,302
2022-11-07,12,3881,1365,248
2019-04-14,22,3140,9230,199
2021-09-07,26,2898,5505,103
2020-12-05,4,1534,2215,389
2021-05-25,29,4858,719,62
2023-02-01,15,1703,7893,171
2020-01-13,12,2322,14997,144
2023-09-10,17,2415,9867,159
2022-10-07,12,4289,13617,300
2019-12-24,3,2323,5659,227
2023-03-10,24,3475,4624,56
2019-03-06,2,4126,1715,167
2019-12-31,10,197,5732,408
2020-11-21,19,4079,4953,67
2021-09-09,13,2223,1310,361
2020-07-07,27,530,14708,204
2022-07-29,17,2912,10979,245
2020-11-09,30,4497,1642,358
2022-10-14,10,2686,6017,210
2019-08-04,25,1617,3964,314
2022-12-07,25,2080,4827,330
2023-10-19,23,4368,10318,367
2020-11-09,21,1195,11128,340
2020-11-22,4,332,5532,307
2019-06-25,20,2128,1058,317
2023-01-13,30,1834,9767,186
2020-02-07,30,117,10215,416
2020-08-11,22,4830,12567,84
2021-06-02,15,3333,14071,172
2023-09-27,10,4041,2063,17
2019-08-09,12,607,791,254
2022-03-07,20,898,349,314
2022-02-01,3,389,12495,395
2022-08-22,20,1726,13577,416
2020-10-10,18,1551,10738,52
2023-09-14,4,1845,10253,87
2020-02-14,6,2984,5611,419
2020-08-17,26,2469,13064,265
2021-12-13,9,1680,985,478
2019-07-22,3,2709,13598,334
2021-12-28,26,3898,11777,144
2023-03-22,12,2625,5434,323
2021-08-14,4,4882,5957,35
2022-01-06,26,1649,13231,220
2022-01-09,26,3545,4335,460
2021-12-06,16,264,13355,333
2022-06-06,16,1249,10303,335
2020-04-26,14,1676,2958,497
2023-09-29,15,551,3757,207
2021-01-17,9,4784,6275,333
2020-09-06,5,3339,3566,435
2020-09-19,25,2049,4870,141
2021-05-03,15,2977,768,74
2019-05-30,24,3196,11575,130
2023-11-02,14,1852,9804,66
2023-12-08,27,358,5456,273
2021-06-26,7,594,8989,425
2022-09-12,16,3353,8954,439
2022-05-13,7,1878,7085,354
2019-04-18,23,4015,2864,134
2019-05-23,28,1053,11150,364
2020-01-31,26,767,3500,208
2019-09-24,29,1573,13952,312
2023-05-03,7,1354,13765,127
2020-02-20,18,1139,7927,233
2023-08-25,30,4802,10096,151
2019-02-14,29,2614,6705,414
2019-03-17,15,3040,8797,313
2021-10-28,21,2702,14974,447
2020-11-08,13,515,10716,251
2020-11-21,7,4830,4279,377
2023-11-17,10,4753,13702,391
2021-02-17,11,840,11833,381
2023-09-16,12,3862,5561,435
2023-04-11,23,3011,9558,13
2019-08-06,1,4329,2261,144
2023-04-28,25,1606,3725,179
2023-05-27,13,3800,9343,433
2021-07-01,26,3405,12274,330
2020-09-24,28,1448,14478,482
2023-05-22,27,2508,14754,157
2022-10-02,15,965,5750,123
2023-06-13,27,4998,8765,239
2019-04-21,10,2625,5318,390
2023-05-16,15,1023,5442,321
2023-04-06,26,4797,2225,344
2023-08-13,15,1249,13010,240
2023-01-02,8,4877,2710,348
2022-04-25,9,3318,3723,42
2019-02-03,30,3118,9226,210
2020-06-14,10,933,12618,58
2019-04-24,12,2248,8965,383
2019-12-01,27,1956,9930,226
2020-10-31,4,2060,12150,148
2019-07-21,11,3980,5563,181
2019-03-25,14,3494,13235,484
2023-07-17,22,2191,7960,201
2023-01-18,22,3487,11059,352
2019-10-28,24,621,3527,192
2019-12-13,7,2303,7853,209
2019-03-10,11,2810,1282,362
2022-09-04,26,1248,7554,344
2021-11-21,6,3003,8083,383
2021-12-28,21,861,5287,42
2022-07-23,28,2391,1944,63
2023-09-11,5,1296,6949,149
2021-07-04,11,141,9665,318
2020-01-21,19,1282,9556,146
2021-04-18,10,4340,1971,422
2022-12-05,29,1464,12693,438
2020-05-23,4,3576,7489,222
2020-01-26,10,4624,12631,157
2022-10-26,23,2074,4189,143
2021-12-19,28,2086,7420,382
2022-07-19,20,942,5671,61
2020-01-09,6,2217,7666,401
2022-06-19,9,2960,14594,291
2022-12-06,30,3250,8813,52
2021-12-05,25,1883,12643,264
2023-09-29,22,3969,12779,307
2021-07-22,8,899,9172,154
2020-05-11,11,1702,13834,447
2021-08-22,24,2084,724,145
2021-12-11,1,3532,11771,335
2021-04-03,28,1467,12980,250
2023-02-17,12,411,10286,14
2022-10-28,29,2058,1547,80
2023-07-03,17,1569,8073,394
2019-07-19,13,4871,8539,346
2020-03-06,8,2414,4082,307
2020-06-16,17,4166,7600,324
2022-10-29,18,4710,14110,179
2019-07-26,27,3357,1192,200
2021-01-16,4,2810,6716,401
2021-05-09,23,4652,5507,378
2022-09-16,9,3810,4359,351
2023-11-08,15,2773,826,166
2020-11-19,8,1600,8973,380
2019-01-09,3,3694,8621,153
2019-12-17,25,2562,12216,209
2021-10-15,14,4008,1994,16
2020-04-22,11,1801,1246,192
2022-12-04,14,4931,7166,149
2019-07-01,29,153,4659,351
2021-01-10,15,2745,2113,40
2019-08-30,6,973,9183,404
2021-09-03,17,1569,371,472
2020-09-27,30,4528,899,60
2023-02-08,27,948,10987,497
2022-06-21,21,2529,6889,331
2019-12-10,29,4583,9893,262
2023-10-11,23,1081,2792,319
2022-11-13,22,3996,3127,223
2021-07-21,26,709,7809,283
2022-04-17,7,2769,8371,488
2020-07-24,29,1856,6098,304
2020-09-10,5,1988,14361,201
2020-02-06,25,3092,14160,95
2022-08-10,7,2797,11537,359
2019-03-08,25,4564,8558,119
2021-03-31,6,4325,2966,27
2022-02-12,7,2111,13459,311
2020-12-24,30,244,8334,133
2020-03-21,3,3296,1041,96
2023-10-04,19,2054,4786,34
2021-10-03,21,2729,3638,41
2020-11-08,21,2996,234,494
2023-11-12,29,904,4728,18
2021-03-30,7,1749,2469,243
2023-08-29,15,4976,1424,276
2019-12-05,9,1424,253,141
2022-10-20,13,1045,3409,31
2019-03-08,8,3895,10662,122
2019-07-15,22,1813,5851,255
2019-04-26,28,3239,3803,132
2021-05-25,2,451,9534,306
2023-01-07,23,1337,924,15
2020-04-21,22,512,11628,478
2021-02-12,1,4280,3210,325
2021-08-28,12,2756,4288,453
2022-01-10,15,1262,9779,344
2023-10-11,12,758,3093,475
2021-08-23,19,3351,9055,101
2023-09-07,16,4912,5646,150
2020-06-18,21,3571,6237,222
2019-07-31,12,3784,10547,204
2022-08-29,24,3610,14576,111
2021-11-22,29,1708,12470,100
2021-08-15,29,2768,13802,263
2023-05-09,8,2354,7836,37
2022-07-03,8,3415,366,115
2022-02-17,13,4668,5109,335
2020-02-07,22,336,11612,488
2020-12-02,3,1420,13432,424
2019-04-15,14,1367,11683,211
2020-08-07,18,4033,1512,319
2019-02-28,11,4559,11681,65
2022-09-19,11,1284,2111,46
2023-03-27,22,181,13454,399
2023-11-01,30,3318,10698,416
2020-08-21,11,3563,3194,31
2023-04-21,5,3324,11240,268
2020-05-12,17,4348,11638,105
2019-12-15,8,1416,7533,110
2023-09-30,4,1685,4163,52
2019-03-13,24,1026,11635,210
2019-04-26,26,1813,4681,251
2019-07-11,6,519,10436,88
2022-10-28,30,3077,13419,202
2019-06-03,2,2269,1487,133
2023-08-19,19,1109,6785,161
2020-12-16,4,3995,684,111
2022-03-11,4,235,9761,208
2019-10-16,9,1996,11571,242
2022-10-11,14,463,7391,147
2021-12-07,13,2331,8893,185
2023-09-05,20,1251,4039,26
2020-12-18,18,702,3667,352
2022-12-03,28,581,1108,93
2023-01-11,11,454,974,283
2021-12-12,27,812,11045,272
2019-04-15,25,782,3509,377
2023-07-06,29,1080,7813,394
2020-04-19,13,2298,10734,142
2019-05-04,21,2184,5639,44
2020-08-16,18,837,10488,325
2020-04-09,16,2276,10611,151
2020-06-28,20,4542,4106,16
2021-06-13,8,3575,8016,183
2020-04-29,28,2018,7038,225
2021-11-21,22,827,12542,33
2021-03-18,10,788,1882,25
2021-03-24,18,1523,9295,163
2023-12-15,30,4453,7274,233
2021-09-22,18,2522,2051,221
2022-10-07,25,1287,4137,245
2020-09-26,5,1566,4120,266
2022-07-25,4,3717,10230,43
2021-01-19,21,4120,1241,63
2020-06-12,21,3690,13639,474
2020-08-25,6,3751,5835,78
2020-04-16,1,1735,13831,11
2020-12-29,30,137,11964,449
2023-06-20,21,3874,10769,338
2019-11-23,20,2671,5038,144
2019-01-01,16,3796,14840,328
2023-10-15,9,2494,9894,474
2023-05-03,26,2559,7452,327
2023-11-06,30,4514,9505,124
2022-02-03,24,3733,13062,242
2023-05-18,25,1813,542,248
2020-04-20,23,916,7643,241
2019-07-02,2,190,11105,155
2019-03-31,27,3255,14422,417
2022-07-07,11,1099,9971,310
2023-01-07,23,1145,4340,333
2019-12-11,15,2396,10787,310
2019-02-17,20,3320,6826,249
2019-10-16,19,4446,6434,300
2022-08-13,3,4084,12628,149
2019-07-09,28,1108,3439,34
2021-08-27,1,3201,5965,395
2021-10-18,16,3401,6643,430
2019-11-29,2,4551,14501,116
2020-03-09,2,4476,937,65
2023-01-01,22,2217,13534,21
2021-02-18,3,2411,11725,191
2020-07-22,15,1183,9471,481
2020-05-13,28,4818,11475,361
2019-03-07,12,2110,14839,108
2019-12-22,9,1509,8238,29
2019-12-25,3,401,3320,96
2020-04-06,13,4581,6142,154
2022-05-07,3,4367,13829,150
2020-06-20,13,717,10821,310
2019-10-12,13,4006,7430,330
2019-11-30,17,4629,3550,42
2021-10-19,29,4816,1803,112
2022-12-22,10,2279,9036,113
2019-06-08,13,1300,10269,253
2021-12-15,18,3540,12741,253
2020-05-02,5,4105,2619,150
2020-07-30,5,1664,9126,452
2023-10-17,8,2868,11757,86
2019-10-04,25,3365,13543,377
2020-06-01,12,1413,7856,133
2021-02-04,14,4973,11407,428
2019-11-13,13,3273,3140,344
2023-02-06,22,4519,9800,29
2020-09-21,4,4404,6843,383
2022-03-20,14,2945,7989,316
2021-02-28,18,2870,7222,462
2020-07-24,1,2209,9281,336
2019-06-22,21,877,7533,448
2020-03-22,27,3713,6275,46
2022-03-25,13,4936,4130,160
2021-07-25,25,2377,10147,253
2019-01-31,23,4151,9928,134
2021-05-17,5,1487,3186,428
2019-11-30,19,924,1827,475
2021-02-07,12,2241,2258,335
2020-11-13,15,1002,6633,417
2021-06-13,26,4012,11623,252
2023-04-20,15,2275,5508,218
2020-11-02,12,2340,12389,235
2021-08-06,21,4452,3241,97
2021-02-18,22,4450,14859,472
2021-08-18,27,245,2392,381
2022-01-12,17,3056,14697,446
2022-09-26,11,2264,5142,230
2022-06-28,28,4409,1470,83
2020-03-11,24,1613,427,274
2021-08-25,22,205,9386,209
2020-07-03,19,1192,12823,353
2019-06-03,7,2691,3329,465
2019-08-13,3,4447,8170,104
2023-07-16,9,2168,4026,181
2022-04-23,8,2467,6092,294
2021-12-31,18,1007,1969,336
2019-12-30,1,3899,973,484
2021-06-19,7,3543,2529,141
2023-07-13,2,2613,9288,344
2019-02-09,3,3947,14291,112
2019-06-14,8,566,375,87
2022-04-13,20,3314,5738,63
2023-08-09,24,2532,9786,305
2021-12-07,12,3204,13483,79
2022-06-09,10,2404,5309,245
2019-11-07,15,4688,3643,380
2019-02-28,21,3482,9821,74
2023-01-11,21,2187,6664,393
2020-12-31,25,509,2277,306
2021-10-01,27,2690,5137,460
2022-06-03,14,2517,8980,190
2021-05-20,18,4975,9429,187
2021-02-17,29,2150,2798,132
2019-05-26,22,2087,11770,207
2022-07-04,15,4989,10407,450
2021-05-01,9,4159,1388,42
2021-08-10,23,360,8708,402
2019-09-24,17,2967,13369,166
2023-07-31,20,4932,4469,162
2020-01-09,9,237,10792,82
2020-08-19,6,4405,14669,33
2020-10-17,8,3994,13394,17
2023-12-12,26,2416,740,398
2022-09-08,13,4091,8148,413
2020-03-26,27,504,4735,362
2019-11-25,6,1597,3862,234
2019-09-19,14,1495,7381,93
2022-02-18,26,1613,13754,151
2020-02-14,22,1091,1341,163
2019-07-10,11,1745,2879,177
2022-01-20,23,747,11203,153
2021-07-30,28,451,5977,432
2021-01-05,27,711,14898,391
2022-03-29,24,3634,9737,145
2023-04-28,21,4196,3097,242
2020-05-12,3,473,11035,139
2019-09-01,9,265,9811,44
2023-03-30,8,3095,3892,243
2021-12-09,1,3501,528,59
2023-02-16,6,4131,14879,121
2019-02-21,22,2609,8982,483
2022-04-25,19,4813,12783,372
2023-09-01,3,3499,9689,82
2022-08-24,1,1928,2613,390
2021-04-07,11,291,5529,448
2020-01-24,4,4672,9454,468
2019-12-19,8,1870,8422,198
2021-10-12,30,2032,1584,390
2020-05-26,11,4555,9431,118
2022-01-31,25,692,14999,445
2019-09-30,8,4832,8064,339
2019-10-01,20,1348,1018,178
2022-01-22,19,4528,12302,282
2021-05-24,9,3556,12964,130
2021-02-21,12,2851,3523,399
2023-03-28,17,4758,6344,420
2021-08-23,14,3963,3489,52
2020-09-10,15,858,14728,44
2022-05-19,28,3242,1986,187
2019-12-19,18,948,9675,245
2022-04-02,13,1249,632,481
2022-01-14,9,1268,877,348
2023-05-26,24,844,10427,394
2022-03-14,29,4631,14544,180
2023-07-30,24,3244,3983,66
2020-12-10,24,3664,12922,305
2021-02-02,1,909,2735,91
2020-05-15,4,2759,1129,405
2022-09-27,22,378,6858,496
2021-10-27,10,2582,812,39
2023-01-14,6,748,12440,114
2022-11-19,15,2364,14848,438
2019-04-23,21,2689,6686,404
2020-03-17,18,597,13712,289
2019-06-18,1,3156,14086,149
2022-03-09,18,811,6287,38
2019-04-06,7,2017,6183,307
2019-05-27,9,2137,13580,394
2020-03-22,30,3388,11005,488
2019-07-05,3,3239,6982,265
2020-02-02,17,2869,14568,296
2020-12-19,26,4979,12667,367
2019-09-28,6,1786,6017,397
2022-08-22,6,1161,8058,158
2023-08-09,3,504,9661,294
2019-10-02,1,510,5013,271
2023-09-04,18,1024,14792,250
2019-04-11,13,3950,11470,464
2019-07-25,29,3281,2132,149
2019-05-14,1,1571,6897,303
2021-04-01,18,2670,13545,181
2020-01-20,6,263,4539,224
2021-06-28,25,1439,4415,96
2023-01-06,6,4185,9537,186
2023-09-11,17,2936,11179,438
2020-01-30,18,789,11860,161
2021-01-04,13,609,5253,403
2021-08-29,19,2428,4525,35
2020-09-27,12,199,8026,291
2019-06-13,12,2569,13691,179
2023-02-22,1,958,1179,102
2020-05-02,13,4833,538,307
2021-03-23,6,2502,1818,377
2020-08-18,12,3899,8808,108
2021-03-06,13,320,11395,195
2021-09-10,8,3780,12062,101
2020-06-04,14,252,5507,410
2020-10-17,7,710,13772,247
2020-07-28,7,249,8057,413
2019-02-01,27,2139,12479,481
2023-09-11,14,4829,12651,498
2023-05-30,13,965,10271,293
2022-01-15,8,1941,11482,229
2022-10-29,16,803,4138,490
2023-01-08,29,2439,14588,220
2020-03-16,9,1938,6017,106
2019-08-20,14,3769,2929,227
2021-02-13,24,2978,1994,18
2022-07-26,20,1415,1862,81
2023-12-07,6,1335,12046,70
2021-04-29,26,539,13525,306
2021-07-16,5,194,11070,101
2022-08-03,16,3876,14342,426
2022-08-24,6,1078,9120,376
2021-12-18,8,3431,8708,54
2020-10-02,27,1326,4758,54
2022-11-25,30,3654,12437,99
2022-08-20,28,3528,3315,139
2021-07-13,10,4414,8590,164
2022-10-20,1,1849,8326,330
2021-02-13,25,2194,2672,92
2020-09-24,13,3317,12402,136
2019-12-17,8,656,4964,235
2020-07-22,27,4265,5510,340
2019-10-27,6,4369,4422,459
2020-04-28,8,3130,13905,495
2020-08-22,7,3656,5970,402
2019-05-12,10,2593,10841,390
2020-03-09,5,4457,9537,11
2019-05-13,29,3654,11018,281
2020-06-18,3,2732,4025,283
2019-09-12,4,1223,2971,45
2023-05-19,25,2097,5379,477
2020-07-18,6,3704,7744,216
2022-03-16,20,2907,5311,495
2020-12-19,7,1726,9556,272
2020-12-29,10,632,10420,393
2023-09-20,1,4989,5999,343
2021-01-01,15,2695,5700,305
2020-02-15,16,2290,2165,428
2020-12-23,12,4569,10367,98
2022-02-18,24,3955,2221,118
2021-11-30,7,472,1405,279
2021-08-25,23,2204,12407,359
2021-03-14,3,731,9077,11
2022-10-01,23,340,4442,265
2021-03-08,17,3970,3135,355
2020-04-20,6,2690,12113,45
2023-12-22,23,3233,8763,290
2020-11-24,13,4746,13497,489
2021-08-19,14,1472,8974,291
2019-03-31,23,3759,1468,185
2023-10-16,13,1051,10821,296
2020-08-06,20,2051,4254,22
2021-01-16,29,3236,12238,42
2022-10-01,4,4524,2036,353
2023-04-04,4,4726,8300,252
2020-10-11,23,693,12262,234
2023-11-23,1,1614,13945,489
2021-05-20,22,1081,9577,237
2022-01-20,6,1355,9374,348
2020-09-29,2,4426,3792,388
2022-06-25,26,4804,2503,86
2019-10-14,27,316,7977,142
2019-02-04,15,4708,10686,71
2021-09-14,10,3435,664,333
2019-09-10,10,1403,11498,374
2019-04-09,23,4328,5310,439
2020-09-09,25,1711,1192,171
2020-08-31,14,1098,5693,495
2022-01-20,15,3848,4646,441
2022-08-06,22,3289,9805,275
2022-03-27,26,1122,12567,29
2019-08-25,4,2126,6763,165
2022-09-24,28,2673,7181,350
2020-07-28,23,1011,13453,359
2023-08-01,25,856,1436,206
2022-09-05,18,3446,8397,294
2023-09-16,19,3116,12265,83
2019-05-02,1,3222,12018,37
2022-04-30,11,824,212,226
2019-08-09,24,3353,4828,337
2022-10-27,18,3694,10066,434
2019-04-15,21,966,7575,48
2021-04-12,13,3488,12122,358
2023-07-21,14,2779,10726,257
2021-08-23,25,3930,14357,456
2022-02-16,9,524,11110,187
2019-01-05,7,1981,8820,374
2023-03-18,8,3851,12986,26
2022-01-01,2,3274,11592,345
2020-06-12,9,198,7970,219
2022-07-20,6,2492,8973,74
2023-08-12,19,686,3026,392
2023-08-22,14,2268,11824,364
2022-03-20,5,3030,10639,59
2021-12-19,11,3142,6666,227
2019-05-23,5,4696,4223,23
2023-02-07,27,1202,989,183
2022-03-20,22,1963,6346,216
2023-08-06,21,4694,8241,338
2022-03-23,12,3485,14939,445
2023-07-04,26,3464,8496,366
2020-08-31,5,3042,7974,181
2022-05-14,29,4948,5641,497
2019-08-14,19,3676,6813,181
2019-10-20,20,2742,6512,273
2020-03-03,17,3632,2619,219
2021-03-18,16,4003,12302,487
2019-03-17,18,4213,7983,313
2019-01-12,22,3550,8957,433
2019-06-14,13,2463,5032,249
2023-04-29,9,583,8282,232
2019-01-02,17,2801,7631,334
2020-01-08,5,1841,11138,15
2019-07-03,11,3530,1741,264
2020-04-06,22,4189,2518,457
2022-03-02,18,3373,14775,227
2023-08-15,6,2945,9714,299
2023-04-22,17,417,5247,85
2019-06-22,5,4674,5603,376
2022-09-11,27,2517,11177,256
2021-11-08,24,1808,14332,480
2019-04-29,4,1897,3717,116
2021-12-21,1,3945,13671,34
2022-05-05,11,1333,5149,270
2019-02-14,28,1918,8359,341
2022-02-17,27,3385,10918,359
2021-05-12,4,4167,4270,185
2022-11-06,16,335,2064,436
2020-05-22,3,4002,11781,155
2020-07-30,25,2533,1168,345
2019-03-15,18,4178,1541,161
2022-11-24,14,1658,8038,426
2022-07-03,1,2535,12173,77
2021-11-27,22,998,14094,108
2020-06-07,28,584,2499,175
2022-03-27,10,1640,3788,23
2019-01-19,6,3049,8801,146
2021-06-28,25,2705,10552,58
2020-09-30,26,4950,9020,223
2020-11-21,13,2377,8069,110
2023-10-31,5,719,7765,368
2023-12-03,6,3370,3213,265
2021-11-14,27,4205,8849,485
2022-12-12,10,737,6615,283
2020-10-13,16,4455,4072,494
2020-08-05,28,3072,10168,312
2019-08-03,3,1364,7118,417
2022-03-05,30,4352,7869,293
2022-10-15,10,2087,5563,27
2022-03-19,10,4122,7421,67
2020-05-06,20,4025,9947,101
2022-07-12,16,747,4610,386
2021-12-10,23,4203,1859,438
2020-08-25,3,3116,9933,94
2022-11-03,4,4007,12291,283
2021-05-05,12,121,12891,398
2020-07-11,21,3702,8723,239
2021-10-25,16,3491,1299,75
2019-04-13,20,2144,13483,138
2022-03-16,22,3122,6975,463
2019-04-15,14,2840,5056,183
2019-10-01,24,1788,3734,93
2023-09-09,20,4700,13518,118
2020-07-25,8,4529,7407,240
2019-04-15,28,3324,13883,322
2021-01-03,10,1291,1930,17
2021-02-15,1,1232,4376,79
2020-06-09,1,4927,7657,374
2021-10-09,6,1319,12480,151
2023-10-19,27,3203,9701,64
2022-07-23,3,4227,10718,119
2020-04-27,1,4693,11574,341
2021-12-21,4,466,10180,143
2022-02-20,2,3494,3924,319
2022-02-03,23,4012,7642,87
2023-08-31,7,979,9904,265
2021-07-27,9,4409,12708,256
2021-08-05,17,2968,7558,428
2020-11-07,14,328,7734,309
2022-03-24,20,4750,1993,407
2020-10-25,30,4841,13674,112
2020-11-01,23,2581,8877,164
2019-01-08,11,547,9733,224
2021-09-19,25,1073,12468,196
2022-04-02,1,457,6792,295
2020-08-25,3,1882,10034,130
2021-06-07,4,1034,4884,99
2020-08-27,14,2294,13438,432
2021-07-26,21,2941,2616,182
2019-06-19,8,610,9893,21
2021-03-04,19,2464,10755,185
2021-01-15,6,228,10130,493
2021-03-17,7,2980,4399,281
2022-02-24,14,4895,11003,352
2019-05-22,7,4724,10411,266
2021-02-22,21,4876,13750,483
2020-10-28,5,3162,3003,112
2020-06-12,26,1752,9086,487
2021-07-19,13,4469,11250,326
2022-02-02,25,2339,13133,22
2020-02-11,27,4703,3202,468
2022-04-03,3,362,7223,272
2023-04-26,12,825,11738,353
2022-10-18,10,789,7419,204
2023-06-21,1,4283,6099,159
2023-10-30,20,3608,1252,115
2021-06-26,8,1530,5772,101
2019-08-04,16,926,6485,152
2023-07-21,1,4109,10724,474
2019-12-16,5,3405,5763,12
2019-05-31,24,944,14910,368
2022-02-14,23,4348,7890,167
2023-08-15,16,685,9985,353
2020-02-17,18,1646,2277,388
2019-11-20,12,2317,1649,13
2022-12-06,19,2840,9922,109
2020-01-30,1,3797,858,436
2022-03-22,5,4544,300,357
2023-12-31,15,2768,4349,314
2022-10-29,18,4472,5169,473
2022-04-11,20,384,7138,496
2019-02-24,20,765,9447,325
2023-04-28,24,3798,13085,167
2022-02-28,29,292,5951,374
2023-10-13,12,2208,11307,109
2022-03-16,13,1628,4233,332
2021-06-11,7,3744,6624,368
2023-02-11,27,2125,8824,22
2023-11-12,18,260,1636,366
2020-07-01,10,2408,1969,446
2021-11-11,2,2865,8425,196
2019-09-03,18,3580,5437,320
2023-04-19,6,3388,9438,16
2020-09-23,10,3289,4673,41
2020-01-14,16,2883,4572,441
2022-12-29,25,1879,9679,274
2019-12-10,13,1229,11124,269
2020-02-16,7,2666,5095,442
2020-07-07,22,907,12586,451
2020-08-02,20,1451,7206,468
2019-05-22,26,2581,1601,143
2022-07-22,3,2134,10591,189
2022-09-09,2,1053,6654,160
2020-02-24,9,1445,6713,317
2019-11-07,12,3638,422,441
2019-03-11,15,2385,3716,308
2023-11-16,22,1613,13151,476
2019-12-15,6,3952,2714,136
2021-09-01,28,3111,8494,130
2023-03-02,21,3901,10783,197
2020-04-03,5,4554,5635,357
2022-03-29,12,2896,6317,498
2022-10-25,19,3723,14446,121
2023-09-05,20,4998,3399,352
2023-02-08,1,4865,11347,429
2022-04-30,29,2748,9111,437
2020-12-08,13,3688,11143,362
2020-08-16,7,288,12959,307
2021-06-21,1,1559,7061,257
2020-06-26,3,3445,8249,228
2019-07-16,9,744,4426,260
2023-03-11,18,1527,308,218
2020-10-04,18,248,9565,346
2023-10-17,14,1142,7186,435
2023-01-19,26,4502,13452,56
2021-02-09,15,1131,12368,396
2023-02-12,4,3464,4706,394
2023-11-28,2,2539,1278,19
2020-06-21,29,4962,6086,333
2019-03-06,17,3481,8421,479
2020-03-27,26,3432,2546,211
2022-10-06,3,3322,4135,341
2020-04-20,22,1814,10681,449
2023-09-10,20,2029,7941,11
2020-02-06,22,4963,13282,237
