Date,Employee_ID,Store_ID,Sales_Amount,Target_Amount
2020-08-24,117,12,3136.84,2839.27
2022-03-24,275,2,4311.81,3036.19
2020-05-02,272,43,1819.16,3377.12
2023-01-28,316,86,1148.86,2722.6
2021-09-22,200,89,807.46,1165.16
2020-04-01,49,67,978.62,2757.74
2019-05-11,309,27,3139.42,1057.28
2019-07-30,346,39,3816.94,1228.66
2022-07-02,388,6,3070.9,3195.69
2021-04-25,62,6,3888.89,2369.78
2021-11-12,70,81,1984.41,5148.49
2021-12-10,394,35,1278.04,3962.05
2020-01-06,213,96,3073.08,2769.49
2019-11-13,164,55,3697.05,1079.23
2022-07-27,191,35,730.22,1730.34
2020-02-02,255,92,3937.58,1342.63
2021-12-09,384,40,4804.85,5024.03
2022-10-20,7,86,1425.11,4584.12
2021-02-25,337,9,3538.5,2310.84
2022-08-11,23,11,2952.93,5063.52
2020-09-22,308,56,1282.95,1195.46
2023-02-26,176,48,708.84,4336.49
2023-08-21,75,28,2681.79,3903.52
2020-12-08,84,43,2079.94,3809.2
2021-01-03,366,100,1833.19,3723.15
2022-01-09,164,47,2410.07,4049.16
2021-09-28,4,91,1887.47,3934.94
2020-07-25,340,84,3665.21,2824.89
2021-11-30,345,16,1902.01,4849.78
2019-11-21,288,12,859.81,4870.1
2021-02-03,397,96,524.18,4012.99
2020-03-03,238,47,4621.53,3167.39
2020-09-19,132,57,3909.99,4589.64
2019-09-25,373,87,2274.33,3228.37
2020-02-26,215,67,1423.25,3581.13
2020-12-01,199,18,3077.66,4206.09
2023-03-26,100,16,4614.6,1431.58
2019-03-07,388,31,1851.35,2420.41
2022-01-23,357,39,4955.75,2481.81
2019-02-10,279,24,1154.53,2403.79
2021-01-09,376,66,793.75,2159.74
2022-09-25,377,10,2603.18,2209.89
2020-03-26,192,59,4813.31,4795.56
2019-04-29,332,19,4643.46,3795.69
2021-04-03,67,48,3375.65,1366.1
2023-04-27,248,31,3570.63,5462.86
2023-11-05,300,17,3374.09,4650.51
2019-03-15,107,89,2474.72,3224.76
2022-02-17,203,23,4814.8,1358.59
2021-03-22,252,40,1242.67,4048.7
2022-06-12,116,8,4375.18,3393.83
2021-03-20,176,14,4352.37,3172.57
2020-04-10,248,15,4026.49,1973.67
2022-05-16,355,68,4653.66,1456.44
2023-01-02,178,54,3716.63,3496.39
2022-10-18,159,35,3483.31,3939.1
2020-10-23,45,80,3381.78,5115.45
2022-03-29,107,26,2070.88,5698.67
2019-10-02,329,16,3250.02,5185.65
2023-06-01,133,22,2212.45,3760.13
2021-01-31,381,92,3706.52,3029.49
2019-05-20,43,15,781.23,2865.79
2021-07-15,350,6,3230.02,1366.3
2020-07-02,227,79,4811.24,1021.02
2020-05-04,270,65,2549.62,1265.07
2021-07-30,99,46,1138.21,2386.62
2022-04-19,4,79,2074.92,4906.92
2019-08-06,64,85,3012.77,1049.96
2021-01-13,206,39,682.96,5596.15
2019-01-27,158,60,2769.2,1259.12
2022-12-21,198,17,4556.8,2904.17
2022-08-14,367,12,1820.39,3414.05
2022-08-10,54,82,955.75,3033.16
2023-03-24,162,65,4258.55,1639.22
2022-08-28,2,8,4925.61,4989.73
2023-01-24,298,48,4657.15,5979.19
2022-12-10,157,93,666.62,5903.11
2022-08-18,256,51,4992.4,1558.32
2019-07-08,6,3,2454.27,2703.18
2023-12-30,64,91,2669.31,3079.49
2021-04-20,284,16,525.82,1963.52
2021-10-17,350,99,2011.66,2153.26
2019-11-29,225,81,4235.63,4503.07
2022-09-29,380,47,873.98,1003.14
2022-10-22,382,60,4868.46,3932.99
2019-05-12,115,24,1191.36,2893.67
2019-06-28,164,31,2795.28,4610.95
2020-08-28,370,71,4747.71,3721.19
2022-01-13,54,47,3583.29,3952.28
2023-12-03,377,43,1359.52,2576.08
2021-11-03,28,100,1784.95,2491.29
2019-01-28,330,76,2147.64,1080.94
2022-07-26,68,98,4764.57,2087.36
2022-08-20,126,83,3721.86,3335.86
2023-08-07,389,41,4166.84,5581.05
2019-05-24,102,60,3321.52,2494.46
2020-10-30,85,20,3405.6,5188.69
2021-03-26,92,7,1173.5,3198.94
2020-04-13,274,57,2236.13,1426.32
2023-12-13,34,42,2622.46,2892.49
2019-09-23,262,89,1485.63,5178.33
2021-09-22,7,20,3986.78,3870.57
2022-04-26,205,52,4668.26,3033.32
2021-10-13,231,80,2326.99,3102.35
2019-04-10,3,55,4798.15,5776.53
2019-10-10,372,45,3324.3,2794.55
2019-05-25,286,74,4042.25,3146.62
2023-07-14,323,44,2148.06,5551.83
2020-07-27,382,27,1896.4,2437.01
2022-12-17,248,41,4651.08,3604.98
2023-05-30,181,48,771.52,4174.08
2019-10-14,362,61,4483.7,4745.64
2023-10-05,126,70,3364.05,5769.99
2021-03-29,161,32,4020.04,1165.92
2023-03-26,205,91,1946.32,1543.31
2019-12-29,1,3,3861.19,5107.24
2020-04-24,41,18,2025.42,4867.08
2023-08-09,16,55,2315.78,1092.42
2020-02-07,205,29,3299.25,3064.83
2022-02-17,234,78,3915.36,3783.48
2020-01-14,252,69,3686.38,1297.09
2022-03-22,263,37,1292.45,1172.25
2021-12-18,99,30,4400.49,1586.98
2019-09-06,285,58,2712.23,3373.82
2020-12-15,336,31,2447.02,1182.03
2021-04-26,114,91,4689.48,3833.83
2019-10-04,130,51,3962.06,1737.24
2020-04-12,131,9,877.59,5215.4
2020-01-08,83,54,1412.19,1981.34
2022-05-20,139,71,3211.72,4547.84
2020-01-15,291,78,2600.48,4050.35
2022-01-20,359,91,643.65,2920.42
2022-09-13,147,30,1044.48,3837.13
2023-01-31,226,69,3142.27,3177.7
2022-01-13,125,21,831.99,5811.88
2022-06-16,91,86,3477.67,4161.1
2019-09-16,295,27,1195.95,5582.4
2022-05-06,70,68,2371.51,3696.43
2022-09-08,163,32,2084.7,5800.57
2020-06-06,75,86,4082.67,4376.21
2023-10-01,396,63,2339.85,3024.61
2019-06-03,1,28,3133.76,5379.83
2020-10-23,127,45,2079.41,1246.59
2021-04-07,122,33,1661.14,4634.44
2020-11-21,70,66,2922.88,3625.15
2021-05-24,316,65,2904.67,5431.25
2020-05-17,308,33,3175.2,4811.28
2021-03-20,194,54,3901.11,3852.99
2021-07-17,98,63,2115.43,3083.35
2023-09-18,218,19,3013.76,1286.35
2020-09-23,93,59,768.24,1011.14
2023-04-14,92,17,3612.06,5271.97
2023-09-21,313,48,4243.59,4788.05
2023-12-21,318,32,2269.41,3118.44
2019-02-01,331,25,2535.81,3232.58
2023-04-24,375,40,4650.83,1825.02
2022-12-14,365,77,4975.81,3734.1
2020-08-13,47,45,3335.96,3503.51
2022-03-30,160,77,3663.02,2780.26
2019-07-01,366,73,3085.47,1455.32
2022-10-17,199,60,4679.06,1369.44
2019-12-15,342,42,4823.58,5670.49
2022-09-26,71,25,4141.64,5010.59
2019-05-30,384,88,2849.08,4992.08
2020-05-27,239,43,4096.14,4553.18
2022-05-07,158,22,4988.29,1237.52
2022-12-12,271,76,556.7,1771.41
2022-07-24,285,84,1957.65,5702.98
2023-05-05,213,11,4046.97,4400.21
2020-01-16,71,41,3946.49,5793.86
2019-10-31,244,86,1340.43,1476.87
2020-05-04,229,43,1453.59,4408.56
2020-06-03,32,39,1756.18,1149.22
2021-01-24,110,78,1855.83,5336.03
2020-02-20,311,80,1351.52,4564.61
2019-01-27,208,86,2598.29,2767.05
2021-01-13,377,88,4946.9,5767.47
2020-02-07,251,33,2512.63,1029.85
2022-09-22,16,53,4937.05,2202.42
2021-08-01,59,59,4993.55,4921.2
2019-08-23,358,33,739.49,4980.27
2023-08-29,215,95,2872.07,5903.95
2020-03-08,1,92,3556.49,3891.18
2021-05-26,60,30,1540.87,5609.5
2019-05-06,358,56,1612.83,2480.0
2023-01-25,31,74,3932.45,4460.64
2020-12-02,271,52,2025.76,4535.77
2022-12-11,327,52,4627.13,2421.56
2021-02-10,384,97,3107.89,3749.92
2023-07-24,204,99,2242.36,1308.38
2023-12-09,104,45,2553.98,2413.86
2021-02-16,33,20,755.17,3378.84
2022-06-27,58,47,2937.66,2765.04
2019-03-14,65,85,4279.51,4250.23
2020-12-18,83,65,2192.52,4258.93
2020-11-08,360,19,866.16,5907.25
2020-01-23,31,54,2831.8,4629.21
2021-10-23,359,8,3571.09,4914.69
2023-07-24,247,71,555.56,5742.46
2022-09-08,47,22,3645.35,4639.49
2020-05-13,203,8,1403.14,3178.53
2021-12-22,361,5,2906.31,2618.23
2020-09-15,337,22,3423.45,5924.35
2022-11-24,340,24,1527.14,5443.14
2019-05-27,400,60,1568.58,3600.9
2020-12-26,98,83,1900.11,3430.45
2021-12-10,366,83,924.62,2185.38
2019-05-17,205,30,2101.98,1611.1
2022-11-08,348,58,3518.57,1215.64
2019-07-05,397,72,4690.83,3934.14
2022-04-10,300,19,3893.01,3164.03
2021-03-02,66,61,738.11,5024.66
2021-07-27,137,12,1916.36,5306.9
2023-03-02,58,4,3661.97,2153.13
2023-01-02,55,97,3580.24,1906.98
2022-04-10,239,78,2511.31,1162.87
2022-11-11,205,41,2912.5,1353.34
2020-04-01,182,97,2826.55,4631.02
2021-01-26,319,81,1365.95,2849.54
2019-07-23,387,88,2093.43,3969.94
2020-07-23,72,13,3533.25,1452.91
2020-05-08,232,85,1344.38,3277.44
2019-06-03,49,68,537.49,1969.76
2023-01-06,278,52,2524.91,5624.88
2020-10-17,137,52,1251.97,2398.71
2022-09-25,172,55,838.05,2761.07
2021-12-02,327,97,768.13,2031.39
2023-06-11,355,43,1204.51,2272.34
2021-10-10,10,64,3546.41,1162.73
2019-11-27,201,57,673.57,3685.7
2023-05-09,155,20,3777.7,3666.57
2019-03-14,246,8,1794.69,5889.48
2020-07-15,27,19,3701.8,1361.29
2019-12-19,227,14,3009.44,2987.26
2020-06-27,158,76,1174.19,5218.12
2020-09-13,292,65,1952.88,5439.48
2020-02-13,94,62,3081.89,1656.03
2022-03-11,362,85,4324.26,2815.33
2019-12-15,20,32,2303.32,1589.46
2022-05-23,151,40,1701.74,5949.87
2019-09-29,307,57,1213.46,1902.3
2019-10-08,142,18,4612.8,1857.8
2022-06-04,201,99,2456.94,3238.52
2022-04-26,135,74,719.75,1786.52
2023-11-12,78,95,1584.28,3624.32
2023-05-23,228,25,3904.65,3208.13
2020-06-14,131,31,3238.65,5798.18
2019-04-23,283,28,563.1,1787.53
2021-03-24,69,80,4377.24,1698.31
2023-06-29,350,13,1831.08,4644.87
2020-01-15,254,82,3529.47,3219.34
2021-04-07,233,22,4343.75,5136.14
2021-07-29,23,87,4215.2,3680.33
2022-05-16,383,27,4956.19,4545.74
2022-05-27,42,91,3912.02,5233.8
2023-09-14,233,5,840.54,4000.36
2021-08-06,263,68,4499.68,5814.07
2019-09-09,167,31,4592.49,1930.04
2020-12-16,383,87,4005.23,2969.44
2021-09-26,391,89,557.39,4683.74
2019-11-11,335,2,2357.4,4201.83
2020-03-30,233,39,3098.07,5430.04
2021-05-13,373,23,1817.98,2277.05
2021-04-06,366,56,3442.58,3805.35
2021-03-15,183,38,2942.89,2997.07
2020-03-06,33,88,4765.04,1922.11
2022-06-04,243,58,1708.32,4989.63
2022-12-14,247,77,3182.74,3927.72
2022-08-21,269,1,4381.74,3787.64
2023-10-15,197,86,3099.83,4846.43
2021-07-13,153,80,4549.59,3949.96
2022-09-29,9,27,1747.56,2238.0
2022-09-05,300,17,2800.04,2894.58
2019-06-09,320,56,1582.75,1357.48
2019-07-19,2,2,4998.53,5109.51
2021-06-19,133,10,4778.3,2511.57
2023-09-29,101,41,3685.45,2106.04
2021-10-08,13,5,3980.77,5824.45
2022-04-05,332,95,4569.31,3114.65
2021-08-18,201,16,4855.66,5632.76
2021-01-11,97,45,3348.96,2036.31
2022-03-05,75,87,2602.23,5720.2
2020-10-03,290,80,2173.61,4431.26
2021-04-12,254,54,1410.08,2517.22
2020-09-10,137,5,3435.27,3161.96
2020-09-08,75,79,774.27,5354.21
2022-02-06,194,21,2738.21,1195.76
2019-06-10,390,98,3660.43,1345.9
2021-11-22,54,72,1939.89,5787.66
2020-10-18,327,43,786.43,5730.09
2020-01-04,80,47,3361.86,4278.42
2019-04-20,264,54,2647.69,1618.93
2019-02-02,175,36,3757.99,4024.09
2022-10-01,23,47,1481.37,5466.42
2021-10-05,133,44,2220.75,1631.01
2019-04-25,347,16,4485.56,3841.34
2021-11-30,370,59,3506.42,3272.69
2020-12-13,299,23,1719.26,2531.52
2021-06-09,202,42,1251.36,2265.14
2020-10-18,59,20,1976.27,5721.43
2022-05-25,20,46,1405.97,4331.09
2021-10-09,16,80,3457.53,2537.18
2019-03-13,376,7,2184.24,4320.54
2023-07-08,167,34,2633.84,1132.12
2020-06-30,251,77,2782.14,3387.07
2021-02-25,338,59,4260.52,5808.58
2021-11-18,283,21,2493.01,4776.72
2021-01-07,41,79,4577.34,1809.66
2020-04-03,7,47,2064.12,2202.9
2021-02-15,22,80,1482.71,4160.3
2022-04-01,68,89,1517.14,5435.71
2020-03-24,181,18,1621.95,4531.7
2023-02-06,2,49,1043.8,4773.75
2021-01-03,351,78,3252.9,2837.49
2021-11-11,127,71,3759.89,4322.07
2022-10-26,162,11,1235.24,3072.4
2021-05-07,393,69,4735.81,4056.24
2019-07-12,255,7,1280.48,1203.29
2023-02-23,171,81,4956.77,5938.42
2020-01-31,39,96,1505.64,5337.26
2020-08-25,278,7,4393.63,5168.86
2022-03-29,94,38,4719.62,2364.8
2020-10-21,119,47,3332.16,3602.53
2019-09-27,2,9,1574.61,3398.55
2019-12-10,332,84,1769.05,2586.02
2020-11-02,233,25,4348.22,1932.43
2022-07-30,56,80,3252.86,5705.41
2021-07-10,155,80,1716.88,2548.54
2019-05-24,56,81,4046.88,1217.23
2020-02-16,203,54,4738.86,4775.21
2023-10-06,30,37,3900.31,4233.89
2022-03-03,371,60,1272.26,5585.01
2021-01-30,281,76,3372.33,2137.1
2021-07-23,127,9,2884.33,2285.6
2020-09-18,212,27,2727.3,3743.39
2019-10-18,75,96,1365.15,4351.53
2023-11-22,256,89,2970.04,3752.44
2019-12-02,116,99,504.6,3929.06
2021-03-12,135,39,4382.52,2813.46
2020-11-08,181,90,3698.1,4788.51
2022-08-05,47,19,2668.89,1259.4
2022-05-19,352,84,4696.74,4766.45
2021-05-22,291,12,2314.84,4241.23
2020-05-15,342,40,4484.82,4615.21
2021-07-07,277,35,2710.2,2929.57
2023-12-08,85,97,2386.9,5479.65
2020-06-15,392,80,4718.4,4858.4
2022-03-29,101,15,1789.36,3615.61
2019-11-02,239,78,2030.61,2195.36
2021-01-22,355,2,2361.38,1823.75
2023-08-01,311,73,4145.54,4339.44
2021-06-29,140,38,3574.66,5143.76
2021-10-27,260,94,654.25,2118.85
2019-04-04,355,31,696.89,1061.03
2019-05-30,162,17,4306.16,1149.2
2020-08-24,281,52,3263.2,1493.88
2021-04-21,141,89,4979.44,5977.8
2020-02-26,40,4,4402.05,3917.95
2021-09-13,89,76,614.01,5956.86
2023-06-30,301,51,4815.76,2880.87
2021-01-01,331,50,1163.98,3901.47
2019-04-09,351,1,2409.29,1193.64
2020-07-03,172,61,2736.5,5748.4
2021-11-17,130,78,3932.32,1742.14
2019-07-13,269,7,3942.95,3917.02
2020-09-29,219,72,3380.63,4549.0
2021-07-05,327,79,702.19,3462.84
2020-12-14,211,69,3527.21,5121.52
2023-12-28,153,49,3034.89,1211.4
2023-09-05,74,71,2787.86,1604.48
2019-02-20,127,30,2180.07,3123.13
2020-10-31,35,38,1798.16,3648.48
2020-10-17,321,6,2410.7,1738.42
2020-11-05,2,3,1695.16,1391.54
2020-02-23,158,18,3086.11,1967.8
2021-03-20,281,58,555.31,3606.61
2023-12-06,378,20,2375.6,1261.44
2019-06-20,20,61,3629.23,5298.29
2019-05-23,177,71,1119.83,1494.93
2023-06-17,315,49,1195.89,3027.23
2022-01-24,94,37,3303.02,1934.63
2023-03-30,7,59,740.13,1492.63
2020-12-14,114,27,1964.14,4766.21
2023-07-06,162,2,4917.91,5467.0
2021-08-08,62,76,3556.85,3918.22
2022-09-22,18,44,4288.59,1598.74
2020-06-04,371,76,4214.73,3052.14
2022-07-02,110,31,2981.99,4496.66
2022-12-12,299,37,4706.33,2963.56
2023-12-20,353,57,1267.25,1248.25
2019-05-21,343,11,626.11,4586.23
2022-10-19,345,8,3865.21,3025.04
2019-07-15,142,77,3905.61,5092.8
2020-11-24,20,35,1656.8,1416.42
2021-03-12,203,50,1771.75,4885.54
2021-01-23,346,95,4919.23,3112.04
2021-01-25,284,25,3701.49,5580.61
2019-09-02,276,28,4580.55,5337.94
2019-01-20,335,81,807.55,3926.21
2020-06-01,389,63,2235.09,4362.93
2020-02-09,205,75,3255.85,3557.75
2020-11-07,230,53,4760.53,5816.56
2021-08-26,172,61,3620.85,1255.19
2023-07-05,201,39,4317.31,1617.42
2022-01-25,94,79,3861.16,2418.07
2022-03-08,28,14,3011.86,5234.16
2022-02-02,59,53,629.44,4127.88
2022-01-28,134,94,4415.02,5562.54
2019-09-12,395,10,3438.27,5664.86
2021-09-28,267,88,3704.01,4783.63
2023-01-14,172,75,4178.7,4957.97
2019-07-31,355,56,912.88,5718.71
2022-07-27,28,23,1505.46,3048.65
2019-05-16,230,68,3330.74,3728.13
2022-03-26,304,53,758.54,3064.21
2019-11-20,48,29,1282.25,5008.39
2023-04-16,396,28,1247.41,2190.77
2020-09-19,206,97,3383.48,1123.84
2021-07-06,186,58,1175.37,1437.77
2022-01-12,256,90,620.02,5370.8
2023-02-19,346,15,1385.41,2459.13
2023-06-01,395,42,2388.13,2410.03
2019-04-15,25,85,2077.68,2776.33
2019-06-11,131,47,1693.82,2553.85
2021-08-17,111,25,2222.86,3641.83
2022-05-28,49,17,4790.68,5665.81
2019-08-30,39,40,2323.26,5063.53
2021-11-19,328,15,4601.02,4517.2
2019-02-01,387,67,3434.8,2451.57
2019-11-04,158,30,3259.26,4038.02
2020-07-31,172,1,2008.66,5869.48
2020-02-01,321,17,2531.13,4353.81
2020-04-03,326,49,2820.36,3404.3
2021-01-07,338,52,1232.97,1520.92
2020-12-28,17,74,4747.33,3243.91
2022-04-07,17,5,3801.12,2457.18
2019-11-10,233,34,4439.59,2767.46
2019-10-25,183,6,3280.45,4808.21
2020-12-14,124,79,3271.62,2047.0
2022-11-20,33,79,4647.17,2496.97
2023-04-29,164,33,4022.51,2567.87
2023-04-17,311,15,3417.08,1831.53
2022-01-17,334,35,2424.56,4052.68
2021-09-06,8,62,2622.57,1583.12
2020-01-03,104,77,2839.26,2623.79
2021-04-04,266,59,2366.52,1540.88
2022-12-31,127,4,2781.45,2176.38
2020-02-09,280,54,4996.42,3090.76
2021-04-28,96,94,1374.65,2261.52
2023-06-09,318,81,4004.39,3942.74
2021-04-01,1,18,2501.58,5245.02
2022-04-04,306,90,1034.78,5778.48
2021-03-29,332,18,4323.17,1111.07
2021-04-02,63,82,4593.32,2097.52
2022-08-10,175,56,2513.76,2760.43
2021-01-29,90,6,3365.27,4076.46
2019-05-13,256,27,3362.3,4854.56
2021-06-05,269,10,1788.49,4481.12
2020-02-04,222,7,1214.03,3740.25
2020-11-15,155,80,2464.32,4594.92
2019-02-13,192,25,2016.18,5545.08
2021-12-06,144,62,1948.64,1759.86
2020-01-14,41,3,4385.84,3794.15
2023-04-24,82,1,4450.05,5728.15
2019-07-19,85,97,1800.03,2543.92
2019-11-08,173,2,3060.78,5182.21
2019-10-30,355,6,2543.44,4724.16
2019-01-25,292,2,1912.7,4855.46
2019-09-26,257,91,1573.21,4624.09
2023-06-05,147,79,2293.55,2681.53
2022-01-24,107,30,1114.88,3632.83
2020-10-17,311,87,1675.52,5575.42
2020-04-01,400,37,3195.08,3413.98
2022-04-06,265,52,4430.7,5916.54
2020-07-10,62,87,3587.98,1336.24
2023-03-28,375,1,3379.84,2148.38
2023-11-23,52,16,2388.74,4830.79
2022-11-17,201,13,673.07,2725.13
2021-01-13,298,69,1693.71,3452.21
2020-10-29,281,81,3929.8,5346.32
2022-05-07,350,53,910.48,2178.0
2019-11-30,211,2,568.64,1117.36
2020-07-10,69,9,3095.03,3492.63
2021-08-25,335,45,3148.48,5986.88
2019-01-24,211,4,3829.48,5902.99
2021-01-03,120,92,1857.34,2661.71
2019-10-07,12,85,2872.75,2900.59
2020-02-18,305,56,3426.04,3747.61
2020-11-12,203,57,1103.45,1946.73
2019-06-26,331,89,806.93,1917.95
2020-05-05,244,94,2070.65,2099.68
2022-04-19,9,89,3040.57,5235.0
2020-08-02,118,57,4776.69,2749.84
2019-01-18,315,6,1345.55,2736.8
2019-07-26,97,88,2736.35,4154.03
2021-08-24,335,94,3746.31,1468.89
2023-04-30,306,28,3361.84,4028.35
2021-05-02,33,30,1099.6,4881.5
2023-02-05,297,25,2347.54,5375.12
2021-06-10,158,65,2324.1,3817.57
2021-04-02,93,3,783.67,1081.8
2020-12-04,207,76,762.3,3838.38
2021-10-06,212,89,4582.55,2751.13
2021-07-18,28,97,3634.77,3062.83
2021-01-12,26,36,2620.47,3690.63
2020-09-24,57,64,1257.5,5161.52
2020-03-03,30,27,4989.01,4445.98
2021-04-13,37,18,2940.06,4839.02
2023-03-24,268,39,849.47,1051.07
2020-11-23,65,30,527.42,4046.49
2020-11-29,221,66,4929.57,2551.79
2019-03-30,160,42,4294.04,1269.86
2020-05-24,89,67,1467.64,2185.91
2023-12-01,124,93,1496.2,4729.22
2022-06-30,147,6,2918.33,2143.45
2023-06-04,72,58,4277.2,4459.16
2023-08-30,14,20,4567.42,5958.42
2020-12-28,49,99,3727.68,3351.61
2022-10-06,219,23,503.19,1072.41
2022-12-22,208,94,1298.67,3171.86
2021-12-09,317,51,1055.64,2733.07
2019-08-05,78,34,1969.63,2483.15
2022-06-12,25,70,801.19,2755.66
2022-07-29,116,56,2168.34,3373.34
2020-06-29,45,64,2934.14,1167.49
2022-01-30,327,69,1591.39,2495.0
2019-04-23,236,99,1032.29,2783.43
2022-09-12,105,68,3551.12,4901.13
2023-12-25,271,47,2215.36,4761.61
2022-02-15,85,12,1460.94,3244.19
2022-09-16,109,21,1443.99,5255.49
2023-06-17,251,60,3611.25,4157.76
2022-02-09,252,83,4292.28,5912.49
2022-11-02,151,52,4372.41,2227.56
2021-12-27,139,48,2111.65,1322.2
2020-10-30,281,5,654.28,2711.22
2019-04-28,320,57,1466.03,1839.51
2022-12-31,394,82,2583.93,3000.61
2022-09-18,261,98,2312.41,4379.96
2022-11-28,354,17,3658.48,2989.27
2022-11-25,162,47,4462.08,1998.54
2020-12-08,189,82,4296.43,3533.48
2021-10-05,55,4,4950.43,2676.43
2021-09-21,361,5,714.28,5859.56
2019-03-22,75,84,2837.2,3114.32
2021-09-25,104,82,1133.47,3135.75
2020-05-26,152,83,4581.47,1308.35
2022-01-20,155,96,575.92,5857.14
2021-06-10,26,35,2275.15,2510.82
2023-12-09,144,71,553.22,2972.23
2020-06-24,149,11,868.77,4317.08
2019-01-16,249,75,3646.56,3875.64
2019-04-11,222,45,2118.23,1861.17
2020-02-02,240,94,4389.6,2329.46
2023-02-17,298,41,4242.9,2689.79
2019-11-24,55,27,3654.36,5941.49
2023-06-30,334,56,1099.44,2333.5
2019-07-11,15,90,2867.9,3745.11
2020-02-10,22,50,618.23,1639.1
2021-04-15,221,30,2726.55,3933.22
2021-04-06,323,39,2696.75,1606.22
2023-03-08,329,5,3268.03,4353.62
2019-06-08,290,79,4566.99,4873.16
2020-10-24,237,66,1261.05,4763.03
2020-01-29,281,32,2758.54,1003.04
2021-08-26,368,51,4263.07,3247.29
2019-05-02,35,66,1638.47,2990.78
2022-09-02,399,16,1361.76,1917.65
2019-10-10,55,50,4824.66,5071.22
2020-02-02,35,52,3091.31,4120.63
2020-03-26,152,8,2026.32,1283.35
2021-08-07,134,54,1328.74,4823.78
2020-05-09,102,99,3123.94,2509.26
2023-05-14,277,22,2995.65,1805.64
2019-12-12,293,25,2484.56,5922.13
2020-08-04,36,96,2079.22,3097.5
2020-06-20,377,6,1338.79,3086.51
2021-05-20,46,7,699.0,2489.56
2022-10-16,86,11,4326.77,4928.67
2021-12-31,334,100,1706.37,4619.45
2022-01-05,313,25,807.53,3627.31
2019-06-13,132,72,3436.43,2532.93
2020-05-11,296,100,1698.34,2451.44
2021-03-21,124,10,2418.88,3600.96
2022-12-31,37,25,3497.85,1637.68
2021-07-29,18,70,4641.78,2290.6
2023-12-22,41,74,1459.26,3623.38
2022-08-30,119,10,3669.16,4039.42
2019-12-12,180,17,1523.87,4371.05
2023-07-25,147,87,4508.05,5130.49
2022-04-23,229,14,4519.91,4860.14
2022-03-05,368,49,4734.28,3219.61
2023-05-27,77,97,1981.06,4896.76
2019-01-30,362,51,4842.25,3030.29
2021-09-20,51,52,1314.46,5812.63
2020-02-13,213,92,3477.69,4585.39
2021-03-10,356,59,534.8,2716.47
2020-06-06,117,66,2778.48,4407.92
2020-10-08,39,76,967.32,3661.73
2023-01-20,220,12,3252.88,3870.37
2020-08-29,279,35,2807.49,1605.72
2023-09-24,215,96,3331.04,1091.23
2021-01-22,74,79,2045.19,1562.19
2023-03-04,79,63,3071.13,1151.74
2019-07-30,293,75,2941.47,2741.34
2020-12-15,29,65,1861.48,5406.67
2022-02-13,296,67,2802.76,2854.0
2019-03-07,183,97,539.31,2062.76
2022-04-27,134,12,3513.49,1481.97
2022-12-22,103,53,2120.84,4994.27
2021-02-09,91,4,527.26,3259.68
2021-10-06,53,20,2234.37,5664.01
2022-05-18,174,10,4225.73,1359.31
2020-03-26,193,20,1444.52,3965.19
2021-09-12,311,38,4683.97,3259.72
2020-12-23,291,25,3073.02,4355.72
2021-10-29,143,13,3570.37,5312.2
2021-05-07,287,84,3065.51,4073.6
2019-12-26,143,68,4163.83,1513.44
2020-11-10,152,50,2435.43,2330.22
2019-08-25,224,43,2325.34,1061.09
2020-12-04,69,82,550.42,5964.24
2020-03-14,192,39,3427.54,2161.38
2019-04-26,241,55,2913.85,4199.59
2023-03-26,82,38,1768.12,5564.14
2023-06-28,117,43,4154.9,1256.12
2019-05-07,102,99,1182.1,2564.76
2020-09-24,218,35,1145.0,2538.21
2019-06-24,139,80,2299.89,2421.82
2020-05-27,315,73,4974.96,3467.4
2022-10-19,312,82,2363.08,5476.21
2023-05-25,332,11,1528.16,5964.39
2022-09-18,140,87,1668.53,4210.09
2022-02-23,75,38,4906.17,5524.94
2022-08-12,220,48,3351.5,5708.23
2022-03-17,391,23,3221.41,3401.61
2023-10-08,381,41,4644.6,4277.96
2020-01-14,73,68,4100.91,1810.41
2023-07-25,6,50,1468.79,2540.73
2021-04-14,104,80,2115.06,2385.84
2021-09-06,119,72,3308.51,2584.73
2019-06-22,93,97,3074.68,2762.15
2022-03-12,13,37,1054.32,2286.62
2020-10-01,229,12,4667.86,2876.04
2023-01-13,199,19,4251.23,5997.26
2023-10-03,107,61,2344.15,2701.9
2019-06-21,78,97,4808.15,3831.13
2023-12-09,248,58,3682.74,2958.85
2022-03-06,127,58,1505.32,2766.43
2022-03-11,392,57,2767.52,2929.3
2020-11-15,276,15,4152.37,3133.99
2023-07-16,200,26,3726.42,4841.51
2020-04-18,219,22,3871.32,2829.26
2023-08-11,234,34,2266.53,1240.97
2019-10-12,92,44,4734.62,1571.26
2020-02-23,4,11,4946.07,4672.0
2022-04-30,98,36,2944.27,3863.94
2022-01-23,309,27,2742.51,2929.28
2021-08-13,70,26,2043.48,3063.95
2020-09-21,354,72,2479.36,2644.05
2023-04-13,30,68,4946.55,4962.81
2022-10-10,284,67,714.21,2651.34
2022-07-13,161,79,4065.76,2972.92
2021-04-25,273,79,2126.77,4379.64
2020-02-20,146,30,1128.86,5242.92
2019-01-30,7,75,1312.0,1141.03
2020-02-14,128,71,655.93,4590.32
2023-05-19,370,54,2415.06,5748.83
