Order_ID,Date,ShippingMethod_ID,Warehouse_ID,Delivery_Days,Shipping_Cost,Late_Flag
27934,2019-05-15,3,5,8,43.51,0
82957,2019-11-30,3,1,6,41.79,0
65327,2022-03-16,2,10,5,49.17,0
2747,2019-07-15,1,2,1,12.29,0
18482,2022-01-29,1,10,9,37.43,0
22636,2023-08-08,1,10,7,27.0,0
65293,2022-08-10,3,8,12,6.21,0
30919,2023-08-05,2,3,11,29.29,0
86853,2021-07-13,3,9,8,17.82,0
30549,2020-07-13,2,2,2,31.8,0
90269,2019-07-20,1,3,13,4.35,1
25963,2021-11-09,1,4,13,34.41,1
1844,2023-05-19,2,3,5,33.32,0
37913,2021-02-22,2,10,5,46.11,0
88909,2023-02-20,2,9,6,46.32,1
57230,2020-12-12,1,8,5,29.45,0
34941,2023-12-03,1,6,9,9.2,0
64769,2019-02-19,2,4,1,8.49,0
78295,2020-10-25,3,7,11,27.19,0
754,2021-09-29,2,4,10,6.82,0
85376,2022-05-25,3,4,7,29.4,0
15933,2019-04-04,2,5,7,5.27,0
37938,2021-02-11,3,6,7,16.7,0
46046,2022-08-02,3,5,4,14.38,0
79382,2023-11-27,3,3,7,16.12,0
28538,2019-06-03,3,5,11,44.2,1
58099,2021-01-31,3,9,5,32.48,0
67913,2019-04-17,2,6,9,19.18,0
87713,2019-01-05,1,8,8,21.12,0
34428,2022-05-20,3,9,8,33.09,1
76880,2021-06-07,1,2,7,42.64,0
74813,2020-05-15,3,6,3,42.0,0
38202,2019-05-31,2,3,1,47.15,0
90589,2021-08-28,1,6,9,13.49,0
11315,2021-01-04,2,5,4,43.79,0
25224,2023-02-07,3,1,3,20.42,1
52707,2021-09-13,2,7,11,7.25,1
84579,2022-12-28,1,4,9,14.28,0
36052,2022-07-29,1,1,9,10.71,0
21357,2019-07-18,2,4,12,48.7,0
88608,2022-10-21,1,7,8,2.16,0
63661,2019-12-02,1,10,11,48.02,0
99097,2021-02-28,2,5,1,41.52,0
43895,2023-12-18,3,4,3,6.84,0
44376,2020-08-20,1,3,12,9.74,0
69763,2022-11-01,3,8,4,4.32,1
12067,2019-07-14,3,7,3,16.27,1
93295,2022-01-30,1,1,9,36.91,0
25325,2020-06-21,1,2,2,20.97,1
83807,2021-11-30,2,8,6,22.54,0
54644,2023-11-12,3,4,2,49.22,1
22235,2021-10-17,3,9,2,18.33,0
56896,2022-05-18,3,10,1,17.0,0
47832,2019-09-20,1,5,1,11.71,0
66454,2022-08-20,1,8,10,12.03,0
29655,2023-03-19,2,3,8,7.77,1
45817,2020-01-06,1,9,6,42.66,0
6658,2020-12-05,2,7,5,11.96,0
98009,2022-10-12,3,1,1,35.45,0
74995,2021-08-04,1,9,9,22.49,0
1969,2023-01-03,3,3,6,49.74,0
64400,2021-10-19,1,6,5,18.64,0
20137,2021-05-23,2,7,1,41.14,1
31163,2020-09-16,2,9,8,35.67,1
13348,2022-08-16,2,10,3,46.9,0
49065,2020-02-02,2,7,12,2.26,1
75291,2020-01-19,2,1,6,7.69,1
68811,2019-07-29,2,9,7,39.35,0
91874,2020-11-13,1,6,13,14.89,1
4436,2023-08-20,3,7,10,19.26,0
20275,2023-08-16,3,1,7,33.18,0
67215,2022-11-06,2,4,2,34.83,0
40169,2020-01-08,1,3,1,46.6,0
56803,2019-06-30,1,1,1,34.84,0
94850,2022-06-18,2,5,5,14.93,0
10082,2021-08-03,1,1,11,23.35,0
84838,2022-05-30,2,4,1,23.61,0
78731,2021-03-23,3,10,6,9.91,0
21954,2020-05-27,2,4,6,34.29,1
22244,2023-05-09,2,2,4,22.45,0
2804,2021-12-06,2,10,2,9.15,0
53306,2022-07-22,3,10,1,11.74,0
99671,2022-11-03,2,4,1,39.77,0
77937,2021-11-29,2,1,2,17.39,0
98204,2019-02-17,3,10,3,46.44,0
52110,2023-05-03,3,4,1,4.47,0
10708,2019-06-07,3,3,11,25.09,0
65184,2020-08-26,3,7,10,44.83,0
34743,2020-04-07,3,7,6,35.45,0
86931,2023-04-13,1,8,5,10.47,0
5846,2022-01-03,3,1,3,27.58,0
92398,2020-08-14,2,1,13,17.83,0
80700,2020-07-06,3,7,7,14.05,0
32009,2019-09-15,2,2,11,20.85,0
41800,2021-05-18,2,9,10,42.62,0
98935,2022-05-15,2,2,11,34.19,0
84632,2023-07-29,1,5,8,30.37,0
18374,2022-11-14,2,7,2,24.87,1
62192,2021-11-06,2,10,3,42.57,0
50857,2022-06-30,2,3,8,23.97,0
79445,2021-06-08,2,10,5,40.64,0
884,2020-09-20,1,3,5,16.82,0
98521,2022-09-14,3,9,5,30.73,0
26809,2020-04-04,3,5,6,18.12,0
8973,2019-02-27,2,10,11,40.73,0
92754,2019-05-05,1,4,13,32.99,0
16400,2021-12-13,2,3,4,2.94,0
3178,2021-01-11,2,5,1,44.68,0
90148,2022-12-20,2,6,11,5.5,0
75738,2022-07-03,2,7,6,32.85,0
30885,2023-10-08,1,9,8,16.34,0
55838,2020-01-05,1,9,1,18.66,0
36591,2020-12-07,1,5,5,7.88,0
7107,2020-08-26,1,1,11,12.7,0
86041,2021-05-09,3,4,6,22.71,0
76572,2020-06-18,3,7,12,35.88,0
63867,2021-06-20,1,9,4,37.49,0
48773,2021-08-29,3,1,7,12.73,0
2720,2021-10-09,3,1,3,7.69,0
47721,2022-10-03,3,10,11,18.94,0
14297,2023-04-12,1,9,13,10.73,1
61282,2022-11-24,3,10,1,3.25,0
23784,2019-10-06,3,8,8,22.33,0
5435,2022-05-23,1,3,13,10.44,1
87803,2019-10-14,1,10,4,24.9,1
47477,2023-07-25,2,9,5,48.97,1
13008,2020-03-30,3,3,4,41.25,0
49639,2022-01-21,3,6,11,20.84,0
4005,2022-12-02,2,2,11,42.11,1
65925,2021-04-17,1,9,5,21.02,1
87599,2019-01-10,1,6,8,30.11,1
73291,2022-03-01,1,7,9,29.57,1
47788,2021-01-19,1,2,4,23.16,0
13802,2022-01-29,2,9,9,25.0,1
24583,2020-06-15,1,1,2,20.41,0
37104,2022-12-10,2,4,12,23.86,0
59095,2020-04-09,2,4,6,17.05,0
37329,2020-11-01,2,3,7,17.65,0
9353,2020-04-18,3,9,2,6.12,0
44553,2022-08-26,3,8,10,23.02,0
29277,2019-11-11,1,4,13,6.41,0
77185,2020-02-06,3,4,3,24.64,0
77862,2021-01-04,1,7,6,11.84,0
78697,2022-05-22,3,10,2,43.88,1
46059,2023-12-15,3,7,2,8.27,1
35311,2019-09-03,1,5,10,28.9,0
87801,2023-07-14,1,5,10,8.22,0
44875,2021-10-25,1,6,7,46.44,1
6523,2019-01-20,3,2,11,30.54,1
30721,2023-11-16,3,9,3,9.43,0
17624,2019-04-12,2,9,10,24.37,0
16038,2020-03-09,1,8,1,14.77,0
48972,2019-04-06,3,5,9,22.78,0
1134,2023-11-21,1,3,6,32.13,0
22663,2019-04-07,3,3,7,44.65,0
96425,2021-11-11,1,8,3,19.27,0
89770,2020-11-12,1,2,2,4.12,0
20166,2022-09-07,2,5,2,28.9,0
7016,2022-11-01,1,4,8,5.5,0
75757,2020-03-22,1,3,1,9.46,1
85520,2021-12-23,1,5,9,37.03,0
34328,2020-06-02,3,3,9,40.03,0
68448,2019-11-14,2,9,6,11.1,0
77879,2022-11-25,1,5,6,46.01,1
86358,2019-08-31,3,10,11,41.37,0
33369,2022-01-23,1,2,9,25.54,0
10210,2021-01-05,1,8,7,43.74,0
62949,2021-07-20,1,9,6,46.01,0
88639,2022-06-11,2,5,7,30.49,0
68250,2023-07-27,2,2,5,42.13,0
20277,2022-12-10,2,2,5,20.37,0
51000,2022-04-22,1,10,10,45.92,0
94612,2021-10-17,3,1,1,7.4,1
75899,2021-04-16,2,4,13,43.75,0
64286,2019-07-31,2,1,6,42.42,1
46384,2023-10-07,2,4,11,34.07,0
22544,2019-01-26,2,6,3,21.72,0
9814,2019-12-09,3,8,12,38.67,1
61904,2019-08-12,2,10,5,47.98,0
55349,2020-01-25,3,1,4,27.19,0
13785,2019-04-12,3,4,3,19.76,0
1767,2020-04-04,2,6,3,4.34,0
88437,2021-03-15,1,5,6,31.32,0
6768,2019-05-31,2,6,11,16.51,0
27825,2019-11-21,3,8,4,9.15,0
28791,2023-07-19,3,5,7,4.1,1
41728,2023-01-03,1,1,12,25.42,1
12935,2022-07-03,2,8,7,49.67,0
69982,2023-01-04,1,8,3,18.28,0
34776,2020-04-10,2,8,2,48.03,1
84740,2019-09-21,3,9,6,36.64,0
40224,2022-12-11,1,8,1,25.52,0
21983,2023-10-04,3,1,5,21.13,0
40361,2020-04-02,3,6,7,41.36,0
94439,2023-04-02,2,10,6,44.11,0
26618,2021-07-20,2,7,5,7.55,0
16359,2019-08-17,1,7,3,37.57,0
33864,2022-03-22,3,9,12,42.63,0
22932,2019-05-05,2,10,2,42.88,0
42627,2023-04-11,3,3,7,23.69,0
40291,2021-02-11,2,4,11,28.54,1
26948,2022-04-21,1,2,9,39.43,0
85338,2020-05-20,3,6,1,46.76,0
17529,2023-11-11,3,4,13,26.8,0
17366,2023-09-20,3,10,5,13.86,0
54894,2022-05-17,2,9,11,28.1,0
53631,2020-10-16,2,7,5,45.7,0
40093,2023-06-03,1,2,5,13.07,0
20567,2022-02-06,1,8,13,34.36,1
75963,2023-03-29,3,2,2,16.21,0
42254,2019-11-28,3,5,5,42.33,0
72924,2023-07-11,1,7,6,23.4,0
4102,2019-09-29,3,1,10,10.9,0
34663,2020-11-08,2,9,7,23.89,0
4484,2023-12-21,3,7,4,12.58,0
16114,2019-10-24,3,1,9,23.6,0
75955,2023-06-02,1,10,8,2.89,1
54108,2021-06-23,2,5,8,17.46,0
28010,2020-12-11,3,6,5,18.1,0
27394,2019-10-25,3,5,11,38.53,0
3928,2021-01-20,1,1,10,29.89,0
88924,2021-12-16,1,4,8,25.11,0
1278,2022-06-28,3,2,7,8.74,0
94518,2023-04-01,1,10,9,11.29,1
41478,2022-09-01,3,7,12,47.34,0
38964,2019-03-07,1,10,1,30.76,0
3995,2019-06-06,2,8,3,25.6,0
56495,2019-05-19,1,3,4,16.41,0
97451,2023-10-24,2,7,13,35.2,0
20246,2023-12-13,1,5,10,46.66,0
63594,2023-02-25,1,5,1,45.91,0
7686,2021-04-16,2,5,12,36.67,0
26503,2019-02-25,3,8,1,12.85,1
46518,2020-02-05,3,5,9,10.35,0
45946,2019-06-18,2,7,3,44.79,0
23647,2020-01-30,2,3,5,47.09,0
39678,2023-04-28,1,1,6,46.57,0
76906,2022-05-19,1,2,8,8.16,0
65893,2022-03-12,1,6,11,43.18,0
80426,2022-06-17,2,4,8,33.91,0
66114,2020-02-14,2,10,5,18.49,0
32797,2019-01-07,1,8,13,45.59,0
35690,2021-12-05,1,7,12,43.65,0
84806,2021-04-04,3,10,13,23.44,0
91294,2022-01-26,1,10,3,27.9,0
95065,2023-10-31,2,8,2,48.73,0
3565,2020-04-02,3,9,10,44.59,1
96897,2022-03-14,2,8,9,22.93,0
84409,2021-02-11,2,5,1,6.32,0
70767,2023-05-11,1,9,8,19.29,0
41933,2020-04-30,3,4,10,13.09,1
75051,2022-12-09,3,7,1,20.66,1
95157,2022-07-14,2,9,2,21.94,0
60569,2020-02-08,3,7,2,10.12,1
40943,2023-04-23,2,7,5,17.67,0
13193,2023-08-01,1,8,8,15.31,1
80274,2021-09-26,2,3,13,45.59,0
53349,2022-09-17,3,1,7,44.03,0
6573,2019-07-30,3,9,2,38.94,1
38310,2020-06-11,1,7,12,6.96,0
11661,2023-12-25,1,7,11,30.36,0
30396,2023-03-12,2,2,11,29.43,0
82859,2022-10-22,2,9,11,9.26,0
45573,2020-03-11,3,1,11,29.08,0
98223,2023-04-23,3,6,6,32.3,0
55371,2019-10-06,2,7,3,17.54,0
22161,2020-12-24,3,6,10,47.6,0
43007,2020-09-12,3,2,10,36.47,0
39616,2021-07-08,3,10,2,43.27,0
39563,2022-07-12,2,2,1,18.52,1
88904,2021-05-20,2,5,2,14.38,0
85281,2022-03-18,1,10,1,6.58,0
56032,2020-03-15,1,8,2,47.8,0
93800,2020-10-05,1,10,11,36.92,0
40065,2023-11-30,3,5,6,15.87,0
89193,2021-01-09,3,1,12,29.12,0
72767,2020-06-08,1,10,9,7.94,0
89390,2022-02-10,3,3,5,7.95,1
9099,2021-09-17,1,2,3,24.81,1
44832,2019-02-19,2,9,8,41.81,0
72344,2020-07-14,3,7,12,2.25,0
62117,2022-12-18,1,8,10,48.63,0
89958,2021-03-13,3,1,4,20.46,1
3215,2020-05-19,2,4,4,17.12,0
94408,2023-07-10,3,10,4,26.59,0
33308,2022-08-12,2,7,2,24.22,0
50296,2020-05-29,2,4,4,45.23,0
88413,2019-08-02,2,9,7,14.36,0
97652,2020-02-01,2,4,4,35.57,0
96592,2019-03-11,2,9,3,7.3,0
92846,2022-10-08,2,2,11,8.7,0
29058,2023-09-12,2,10,6,26.21,1
21273,2020-08-08,3,10,13,22.69,0
94446,2023-02-18,3,9,10,34.8,0
51541,2020-01-28,3,4,4,27.86,1
96829,2019-02-22,1,1,4,24.01,0
34262,2020-10-24,2,2,7,21.92,0
64322,2023-10-26,2,2,5,17.6,1
19880,2020-09-10,1,9,4,4.04,0
7722,2021-11-06,1,10,4,7.56,0
26074,2021-09-22,1,10,9,15.28,0
21518,2023-02-25,3,1,13,10.69,0
58051,2019-12-09,2,4,12,45.7,0
78723,2023-07-27,1,5,3,23.49,0
8022,2021-12-09,1,2,1,30.49,1
81953,2022-10-24,2,8,9,4.95,1
47500,2020-11-23,1,3,3,43.87,1
85974,2020-04-13,1,5,11,30.17,0
28232,2022-07-13,3,3,6,4.41,1
78714,2023-10-31,2,2,7,47.44,0
62481,2021-02-01,3,1,8,27.59,0
78367,2023-02-07,1,1,10,39.04,0
61197,2021-02-26,2,3,7,47.07,0
83828,2023-09-28,1,7,11,29.0,0
86620,2019-10-22,1,6,2,45.92,0
4302,2021-10-25,1,5,4,24.22,0
42830,2020-09-01,1,6,11,21.99,0
3058,2021-06-28,2,3,13,43.69,0
82528,2022-09-21,2,5,13,20.94,0
88119,2023-04-11,1,10,12,25.71,0
19852,2022-07-22,3,2,4,31.41,0
63798,2022-01-10,2,1,13,32.61,0
14501,2023-09-24,3,7,7,12.35,0
96156,2023-08-23,2,9,9,28.67,1
17301,2021-03-12,2,1,10,9.71,0
95883,2021-12-04,2,8,13,3.92,0
63666,2020-06-15,3,2,5,29.01,1
43158,2023-02-23,1,8,3,8.87,1
52282,2019-08-27,1,8,1,14.39,0
31299,2022-05-16,3,4,5,33.03,0
13403,2022-01-05,3,5,10,35.03,0
90911,2019-01-18,3,10,11,22.18,1
7807,2019-03-18,1,6,4,40.37,0
12973,2023-03-04,2,3,4,38.03,0
37711,2022-04-09,1,8,7,5.93,0
84265,2021-05-16,3,10,13,18.19,0
86315,2019-07-23,2,9,12,24.22,0
75414,2023-02-05,3,3,5,39.26,0
53574,2023-09-13,1,8,6,37.05,0
70521,2023-07-01,3,7,12,9.76,0
41487,2019-05-28,1,6,4,4.99,0
32759,2019-06-08,2,10,10,37.98,0
50757,2022-03-08,2,2,6,45.91,0
88021,2020-09-06,1,8,10,24.5,0
15620,2020-12-06,3,8,9,14.54,0
73708,2022-03-07,3,1,7,6.87,0
59631,2019-11-06,1,8,2,18.3,0
23259,2021-05-01,2,7,6,26.81,0
848,2020-11-19,3,1,1,37.04,0
25904,2023-12-29,2,5,10,8.94,0
69408,2019-06-16,2,3,4,16.99,0
1341,2019-01-09,3,9,5,18.26,0
35235,2020-08-17,1,4,1,25.63,0
59497,2019-07-22,1,6,4,2.88,0
37353,2021-09-08,3,7,7,13.74,0
54759,2019-03-07,1,9,7,16.08,0
81512,2023-08-18,2,4,12,39.29,0
71810,2019-11-16,3,9,3,34.14,0
96695,2021-06-28,2,6,11,30.87,1
77559,2021-09-02,3,2,10,24.33,0
78887,2021-03-21,3,2,8,17.92,0
67570,2021-05-12,3,10,6,39.52,0
18581,2019-07-28,3,8,9,10.65,0
3186,2020-11-22,2,10,11,22.91,0
73784,2019-10-15,2,5,4,25.15,0
20226,2019-12-30,1,10,5,15.52,0
21291,2022-02-12,2,9,2,16.33,0
65070,2019-07-28,1,2,4,40.4,0
68492,2021-03-13,2,2,5,31.96,1
74916,2023-05-10,2,10,12,39.05,1
30306,2023-06-29,1,9,3,12.46,0
96519,2023-03-24,2,4,3,6.98,0
28848,2019-01-13,3,8,5,31.76,0
78910,2019-11-13,1,9,12,12.64,0
49044,2021-12-10,2,4,13,11.99,0
96247,2022-02-17,3,5,11,4.9,0
56481,2020-03-12,3,1,3,45.59,0
99907,2019-05-11,3,4,7,31.32,0
79997,2021-12-23,3,8,8,21.8,1
88833,2023-06-13,2,1,3,6.64,0
78129,2019-05-07,2,3,10,38.14,0
71346,2021-02-06,2,5,6,11.35,0
82288,2019-03-17,2,5,10,3.85,0
12157,2023-03-30,1,5,11,26.5,0
93289,2022-09-08,1,8,8,6.29,0
70887,2019-03-14,3,1,11,19.81,0
30852,2021-06-03,2,10,6,9.58,0
20191,2023-11-16,1,4,13,10.2,0
99677,2019-05-23,1,7,1,33.58,0
55819,2019-07-27,2,7,10,22.77,0
5929,2020-05-26,1,10,7,37.06,0
71762,2021-11-12,3,10,9,32.91,0
15833,2020-09-29,2,9,10,11.76,0
75356,2020-01-14,3,7,2,40.53,0
89820,2020-06-22,1,3,5,9.33,0
37676,2021-03-04,2,8,6,2.28,0
96539,2022-12-12,3,8,4,32.84,0
49867,2022-11-07,3,5,3,6.72,1
95205,2020-04-10,2,8,4,2.65,0
68899,2022-10-18,2,2,5,13.55,0
86633,2020-03-27,3,6,7,23.07,0
9557,2022-01-22,3,5,5,47.25,1
84836,2021-04-23,2,4,8,41.84,0
10963,2022-01-22,2,9,9,28.79,0
66593,2019-02-02,3,10,8,36.49,0
7869,2020-03-06,1,1,5,33.04,0
64803,2023-12-12,2,7,12,35.65,0
45819,2019-06-14,3,6,13,29.28,0
44543,2022-12-15,2,2,6,25.16,0
93608,2022-04-02,3,2,4,7.76,0
40814,2022-12-27,1,10,3,2.01,0
10303,2022-07-10,2,8,11,18.61,0
27858,2022-10-31,1,5,13,6.55,0
49920,2020-11-05,3,8,3,49.75,0
79383,2020-11-07,1,5,7,16.78,1
21543,2019-12-16,2,9,5,46.93,0
48115,2020-08-06,1,7,4,19.68,0
18425,2020-05-05,2,2,3,29.73,0
97281,2019-09-29,2,2,4,6.39,0
52375,2022-10-29,2,1,1,37.15,0
3010,2019-12-22,1,5,2,48.43,0
51153,2021-06-19,1,8,8,31.64,0
42633,2021-06-09,3,6,13,19.84,0
97430,2020-08-14,3,7,13,31.33,1
80820,2023-01-17,1,4,11,32.49,0
42893,2022-05-31,2,1,10,9.92,0
30144,2019-12-05,2,4,5,40.04,1
49025,2020-01-27,1,3,2,9.94,0
64275,2023-02-27,3,4,6,42.87,1
32247,2020-07-09,3,6,6,6.87,0
45471,2019-01-21,3,1,2,47.03,0
72982,2022-04-27,3,8,8,15.99,1
13540,2022-12-15,2,9,8,20.48,0
94885,2021-05-29,3,6,7,32.65,0
79088,2022-05-02,3,4,4,6.6,0
86902,2021-08-29,2,3,12,2.43,0
96311,2021-09-08,2,8,8,12.49,0
49609,2022-07-12,2,4,8,12.78,1
35446,2019-11-07,2,6,5,12.91,0
81292,2019-04-21,3,7,3,32.11,1
89430,2019-03-02,2,8,6,27.69,0
51954,2020-01-29,3,2,2,10.65,0
77266,2022-08-05,3,6,8,40.04,0
24932,2021-12-18,2,6,9,16.11,0
86440,2020-02-25,1,10,5,35.88,0
58304,2019-11-19,3,2,13,21.9,0
81085,2019-09-07,2,10,13,19.51,0
25262,2023-04-05,3,3,1,15.64,0
81473,2019-06-06,1,1,2,47.25,0
73494,2021-11-17,3,5,6,31.56,0
65558,2021-04-11,2,5,9,33.28,0
40758,2023-10-01,2,7,13,33.04,0
74592,2021-09-01,1,7,7,24.29,0
29569,2022-10-25,3,10,8,17.96,0
96884,2021-06-11,3,6,10,43.43,0
44316,2020-10-16,3,7,12,2.98,0
7289,2021-03-13,3,7,12,26.51,0
42069,2023-10-20,2,7,5,16.73,0
61867,2023-10-17,1,2,5,26.86,0
65493,2021-07-17,3,1,11,21.85,1
81955,2023-09-22,1,4,2,18.79,1
88496,2023-09-05,1,10,2,34.87,0
73236,2020-03-21,3,5,12,30.72,0
66072,2023-02-01,2,3,5,41.12,0
26656,2021-08-24,2,7,5,3.4,0
85694,2022-12-01,2,10,13,32.7,0
68494,2020-12-19,3,2,6,17.17,0
65071,2020-02-12,3,8,6,27.6,0
62387,2022-01-11,3,5,8,39.54,0
97946,2022-07-29,2,4,9,30.75,0
37280,2021-11-13,2,5,7,11.91,0
32945,2022-05-30,1,4,9,4.42,0
29947,2023-03-30,1,4,10,26.04,1
73655,2023-04-24,3,1,13,34.8,0
77980,2023-12-24,2,8,8,36.83,0
68348,2022-08-11,1,4,7,20.74,0
8089,2020-10-06,2,1,13,8.97,0
41441,2020-04-15,2,2,5,14.23,1
84939,2021-10-05,3,6,8,46.9,1
43151,2021-12-21,1,2,8,4.44,1
69420,2022-10-16,2,4,12,5.98,0
12710,2023-02-08,2,3,8,30.67,0
87674,2023-01-15,1,1,7,48.08,0
21796,2019-02-04,1,7,8,32.31,0
44103,2019-10-14,1,8,5,47.91,0
75201,2023-03-16,3,9,4,2.98,0
56732,2019-02-21,2,9,9,28.22,0
97279,2019-08-18,3,3,10,7.89,0
63913,2022-06-01,2,5,5,32.57,0
51297,2022-03-07,3,8,1,19.28,0
97924,2022-06-17,2,7,1,20.03,0
46079,2022-02-19,2,1,7,15.37,0
58738,2023-12-31,3,6,10,19.01,0
87093,2021-10-07,3,7,6,44.15,0
87364,2021-07-10,2,8,4,26.6,0
63212,2023-02-01,2,2,2,22.23,0
56812,2019-04-24,3,2,10,25.89,0
38493,2022-02-10,1,1,2,48.6,0
78635,2021-05-18,2,7,8,44.23,1
45581,2019-01-30,2,2,9,12.47,0
40279,2023-02-23,1,6,1,35.95,0
18414,2019-06-25,2,4,10,16.77,0
13003,2021-11-07,2,9,8,28.01,0
66518,2021-05-30,1,3,8,13.99,0
16263,2019-09-22,2,5,8,12.61,0
63581,2021-01-04,3,1,12,2.25,0
3093,2022-06-12,2,4,9,33.88,0
83656,2021-03-16,1,8,12,5.71,0
2219,2021-06-22,1,8,2,28.53,0
17884,2022-02-06,2,2,2,46.2,1
98432,2023-12-28,1,2,3,6.92,0
85682,2020-05-13,2,3,10,20.26,0
24422,2020-11-12,2,6,5,38.03,0
58290,2023-04-27,1,3,1,39.75,0
29574,2022-08-11,2,9,2,33.08,1
15203,2019-05-23,1,10,1,29.09,1
64708,2019-06-27,2,3,7,40.0,0
41407,2023-06-02,1,10,8,15.44,0
52613,2022-04-18,1,6,8,41.17,0
24464,2020-12-22,3,3,1,13.56,0
20157,2022-01-21,2,4,13,15.13,0
68838,2019-06-04,3,9,8,2.14,1
83464,2020-02-22,1,2,10,13.24,0
2307,2019-09-19,3,3,10,47.32,0
64719,2023-03-09,2,8,2,9.43,0
85543,2021-12-04,3,9,4,15.68,0
19736,2020-09-04,2,6,8,10.46,0
34227,2021-03-12,3,1,10,40.3,0
22406,2022-11-19,3,6,9,23.45,0
73484,2022-07-05,3,3,7,37.25,0
34980,2020-09-22,2,10,6,29.15,0
22230,2019-05-23,2,1,1,14.63,0
51502,2022-11-19,1,9,9,14.54,0
14504,2021-06-25,2,3,3,6.98,0
35955,2022-02-11,3,2,2,13.44,0
90799,2020-11-20,3,2,9,29.44,0
45885,2023-04-19,3,3,7,39.09,0
67292,2023-11-13,3,9,7,48.69,0
33784,2021-07-14,3,8,4,11.79,0
28361,2023-08-04,2,3,5,16.01,0
64350,2023-11-07,2,2,11,11.67,0
75466,2020-07-21,2,2,5,9.52,0
15495,2022-01-13,3,10,6,37.6,1
502,2022-10-14,3,8,4,41.47,0
32148,2019-08-19,1,10,4,17.33,0
5307,2019-12-13,2,10,4,47.16,0
8407,2019-01-09,3,4,8,49.27,1
2980,2022-05-22,3,6,11,21.29,1
23227,2021-02-10,2,1,13,30.85,0
4414,2019-01-21,1,10,8,33.26,0
52305,2023-08-19,1,7,2,49.74,1
76056,2020-08-07,3,8,6,13.13,0
39012,2019-08-29,3,8,10,46.93,1
37410,2022-01-06,3,3,4,48.18,0
28222,2023-10-20,1,8,5,18.37,0
77584,2021-08-18,1,3,12,18.83,0
6015,2021-11-02,1,8,10,19.74,0
61979,2021-10-09,3,3,2,45.87,0
63853,2023-03-07,2,10,4,47.3,0
30074,2021-04-25,2,3,9,48.21,0
56334,2021-12-20,1,8,7,12.71,0
71761,2019-09-09,2,6,3,40.99,0
39252,2020-08-26,2,8,12,3.33,0
75631,2022-05-03,1,1,10,22.84,0
88291,2021-06-25,2,10,10,8.78,0
12419,2020-01-10,2,6,2,38.75,0
31315,2020-12-21,3,3,12,47.42,1
96714,2020-01-21,3,4,9,33.53,0
22426,2023-12-30,3,1,1,2.5,0
34634,2019-05-31,1,10,6,10.31,0
63472,2022-03-11,2,6,6,30.0,0
47613,2023-12-25,2,7,11,18.46,1
28422,2023-03-04,2,5,11,29.06,1
80025,2021-03-27,1,8,13,10.65,0
91158,2019-11-10,1,5,6,46.51,0
12106,2019-05-09,1,7,3,17.89,0
55948,2023-03-07,1,8,8,44.38,0
25669,2023-01-08,2,5,8,16.79,0
63146,2019-08-01,2,10,5,32.36,1
84963,2021-05-19,3,6,7,40.71,0
81378,2023-07-17,1,3,10,33.39,0
84084,2020-10-24,3,4,6,37.98,0
55489,2022-04-28,3,7,2,38.67,0
13288,2019-10-05,2,6,12,34.28,1
38837,2019-07-17,2,8,12,20.59,0
63837,2023-06-09,2,3,5,9.04,1
19968,2021-05-07,1,9,3,31.22,0
43744,2021-09-09,2,6,12,9.57,0
18345,2019-06-17,3,8,7,20.43,1
33294,2019-11-01,1,2,1,38.28,0
40452,2020-05-28,2,8,1,9.6,0
81179,2023-05-07,2,4,8,46.84,0
85484,2019-07-17,1,3,6,32.7,0
81414,2023-01-27,2,2,7,48.09,0
36065,2023-08-03,2,2,9,23.09,0
94289,2023-12-16,3,5,7,13.33,0
82324,2022-02-09,1,7,9,48.82,0
18986,2022-07-07,3,1,4,36.6,0
11824,2019-06-19,2,1,7,30.09,0
92989,2020-07-11,1,5,10,44.1,1
44972,2019-07-11,2,1,8,16.35,0
13153,2023-04-24,1,1,6,7.25,0
59730,2019-09-15,3,4,8,20.62,0
55538,2021-03-17,3,2,6,12.99,0
4269,2023-12-30,1,6,5,2.65,0
94449,2021-01-01,1,2,7,49.31,0
48020,2023-10-04,3,4,1,20.02,0
75931,2023-02-23,1,2,10,40.4,0
11234,2023-07-11,2,8,5,27.33,0
74050,2019-10-19,2,5,1,21.6,0
93314,2021-08-28,3,8,12,44.02,0
63336,2020-06-07,1,2,13,38.1,0
29876,2021-12-11,1,5,9,6.98,0
82924,2019-09-29,3,6,11,7.24,0
42164,2021-12-14,3,5,6,31.12,0
12663,2019-06-15,3,5,11,10.36,0
65866,2023-07-30,1,3,8,33.38,0
35597,2021-07-13,3,6,9,7.29,0
9820,2022-02-04,2,8,9,38.3,0
16749,2022-09-05,2,7,3,27.49,0
34921,2020-11-10,3,8,7,42.9,0
96438,2020-05-23,3,7,7,25.49,0
62049,2021-08-25,1,9,11,16.45,1
3773,2021-01-04,1,1,6,18.75,0
24442,2021-05-01,1,4,5,28.75,0
97689,2023-03-07,3,9,1,45.22,0
34973,2019-05-08,1,7,10,11.22,0
45273,2019-02-25,2,1,7,22.52,0
97837,2019-04-05,1,1,13,47.5,0
82913,2021-09-26,3,9,9,20.93,0
18102,2019-01-16,1,8,10,22.16,0
50820,2019-09-10,3,6,9,9.28,0
91309,2023-05-11,2,10,10,19.12,0
24824,2020-02-26,2,5,2,35.46,0
