Date,Campaign_ID,Spend,Impressions,Clicks,Leads
2020-01-06,28,592.55,17354,303,18
2023-06-11,27,1829.4,41637,1401,7
2023-12-30,17,1944.31,43480,66,97
2023-10-28,30,1062.57,16614,315,51
2020-07-26,25,1383.19,10852,832,44
2019-07-27,3,1472.75,45943,307,81
2019-01-21,19,175.01,11428,455,85
2020-03-29,9,373.3,11971,1680,31
2022-03-29,23,1473.46,38310,669,16
2021-04-22,15,991.3,15200,564,23
2021-10-31,5,279.66,43556,1398,66
2022-05-21,12,1900.98,3403,1357,11
2019-02-07,5,778.25,7553,1979,95
2020-10-23,24,1704.1,45931,405,47
2020-12-20,22,1284.32,42753,207,29
2022-02-03,19,1372.49,17481,1783,57
2022-11-30,24,1010.94,7739,726,53
2022-09-08,25,1283.28,17965,1748,26
2021-11-13,8,1239.09,18421,1747,77
2019-05-31,8,1193.34,16855,894,82
2020-03-14,12,1799.72,16820,345,18
2023-01-30,23,187.11,20603,1283,36
2019-04-04,8,1100.05,29662,1848,95
2022-12-14,17,128.77,28612,1224,5
2020-01-28,28,1277.94,47017,624,15
2021-02-08,27,1913.12,2019,1733,61
2019-11-04,28,857.98,49819,1184,91
2022-12-15,8,1510.27,17370,1131,48
2019-03-29,1,1779.53,42018,989,95
2022-04-21,2,1958.56,7504,1842,33
2022-03-20,20,1578.81,33568,1652,74
2021-04-03,19,1257.22,24344,1234,10
2022-05-25,8,1373.74,6221,1628,89
2020-11-18,8,1999.04,36625,977,76
2023-11-01,22,708.48,46788,1136,11
2020-08-25,6,797.43,47768,1069,64
2019-07-29,22,238.77,38697,282,2
2020-03-30,2,1402.2,8680,733,27
2022-01-02,12,1080.84,43283,291,59
2021-01-13,4,1550.59,13512,489,17
2022-06-05,28,255.49,38698,360,86
2022-02-27,9,689.21,38547,280,58
2023-05-15,4,1939.68,4167,247,40
2023-06-09,4,1589.39,7464,317,37
2019-12-18,12,1067.56,37005,882,25
2023-01-14,11,1690.2,38539,1396,16
2021-11-14,28,670.11,46618,860,34
2021-10-28,17,1096.11,48400,977,88
2022-03-23,3,1857.09,4707,269,0
2022-12-20,13,1324.54,46079,1415,95
2019-06-30,28,1163.84,8263,1759,13
2020-03-17,28,1339.77,44545,1621,70
2021-04-20,12,1542.73,6035,1563,65
2023-01-25,30,1828.19,15253,369,48
2019-01-31,1,1500.31,2468,1787,1
2020-11-20,5,1057.78,28413,377,62
2021-01-04,2,757.25,49695,329,55
2023-05-31,15,1721.69,34835,1080,23
2023-01-11,26,386.16,8673,1237,57
2022-02-01,20,1672.01,46114,1402,15
2020-01-04,24,1923.42,30629,317,80
2019-10-19,18,1148.01,10684,1687,28
2020-05-11,9,384.2,28792,536,28
2023-05-17,29,617.33,6577,1327,61
2023-06-22,26,416.77,2863,601,64
2020-11-03,22,1805.43,1037,1662,19
2020-06-16,22,1786.32,38751,1942,22
2021-06-25,18,1617.11,17188,90,58
2023-01-11,9,904.9,15364,1357,84
2020-03-21,26,151.88,35454,346,36
2020-10-21,7,1236.67,14127,1353,47
2021-07-29,10,1430.65,46443,1421,81
2019-01-15,2,892.39,2478,1311,46
2019-05-17,27,280.79,3599,1036,6
2019-10-09,4,1417.3,39238,1582,69
2022-07-06,16,1977.8,44606,881,95
2020-09-28,13,1487.37,3686,187,94
2022-09-27,26,498.84,47621,1258,24
2020-11-09,28,115.63,24692,1543,0
2023-03-25,15,986.68,14722,611,20
2019-11-03,5,1980.44,40247,1703,44
2019-09-03,8,468.14,32906,1655,35
2020-04-09,2,975.68,3924,484,31
2020-10-21,27,1231.6,21191,1019,55
2019-10-29,10,986.62,26933,1655,25
2023-08-09,10,1555.52,33741,1881,32
2023-06-28,15,1334.23,37369,906,15
2023-03-03,20,731.03,7470,1914,34
2021-09-10,5,1870.3,33608,900,6
2020-04-28,2,1144.33,9341,484,68
2021-10-12,21,1914.08,20761,1151,38
2022-11-20,27,397.5,32150,1985,31
2021-03-01,29,1054.45,38287,836,74
2019-07-14,12,1323.47,15857,724,27
2022-11-15,11,254.32,41401,1994,41
2021-07-18,2,150.77,46810,1036,94
2021-07-16,28,1041.13,26245,908,50
2019-02-26,16,1027.11,39598,194,39
2020-08-16,23,1176.6,26120,1628,61
2020-10-24,3,1561.6,47741,838,7
2019-11-25,8,1882.05,27532,1003,40
2020-10-04,9,1508.24,13391,1252,69
2020-08-21,16,1843.23,24277,995,71
2019-07-07,15,1318.79,29512,1741,92
2019-03-22,3,1553.43,10922,311,62
2019-04-26,12,1618.92,27546,55,89
2021-07-12,24,172.0,1308,672,81
2023-10-17,16,394.29,32280,763,63
2022-12-26,18,380.95,31891,1471,0
2020-06-28,20,1251.88,6957,709,2
2019-07-28,26,913.56,24386,1101,58
2022-05-30,1,1188.32,31031,312,51
2019-10-03,24,1556.59,20505,126,12
2023-06-17,9,980.6,34149,1672,33
2022-02-20,28,762.54,18476,1694,48
2020-08-01,21,652.45,14776,737,32
2019-10-12,10,158.0,12612,1688,46
2019-11-10,6,224.53,12976,360,52
2023-01-01,30,1713.53,16093,1759,81
2020-01-02,1,1525.86,34266,237,94
2022-04-11,14,170.91,4546,707,64
2023-10-21,15,1273.11,16630,1563,1
2020-10-11,19,361.94,40196,946,73
2022-01-12,27,732.83,30136,1966,39
2019-05-24,3,688.92,8778,1790,63
2022-08-02,9,1417.4,9516,595,55
2022-11-01,2,1021.51,45847,1660,45
2019-08-11,23,1544.15,25606,1728,58
2019-07-08,3,795.84,20413,1637,10
2019-12-24,5,1018.41,12206,1200,59
2020-12-06,12,1983.5,34145,1610,61
2020-02-25,27,631.8,32977,1937,96
2023-11-30,26,931.46,2574,436,64
2023-02-01,15,624.95,16620,1443,14
2021-12-30,1,369.2,16977,68,87
2022-10-05,4,128.08,5057,1989,38
2022-04-07,4,1956.28,17872,306,2
2022-12-17,6,244.31,41450,1520,95
2019-11-13,14,984.32,23481,1166,54
2021-01-12,7,168.29,25327,94,58
2019-07-20,10,1743.49,45718,1640,33
2021-07-02,20,1744.06,10075,273,53
2019-11-26,14,729.0,23220,738,60
2021-10-26,15,105.28,26085,1227,62
2021-10-29,10,1009.8,18278,806,37
2023-05-26,27,703.12,14553,433,90
2019-06-10,9,1151.24,31103,1307,32
2021-08-21,29,961.04,28958,930,0
2019-05-04,3,429.77,38910,528,88
2022-05-11,5,1628.38,12171,551,85
2021-09-12,18,747.4,41650,92,94
2019-08-27,3,1051.11,43312,120,58
2019-07-14,26,824.91,46763,417,96
2023-06-05,17,1133.44,31886,1853,46
2021-06-26,29,1132.26,14671,1181,74
2020-10-11,14,153.29,16418,1893,23
2020-03-18,4,785.85,44154,314,73
2023-02-01,26,724.04,11645,520,82
2020-04-08,29,210.3,25809,1943,15
2020-05-27,17,187.74,39684,1823,8
2023-05-03,17,223.9,12169,506,12
2022-05-26,9,1073.84,42075,1828,19
2020-08-30,13,1541.44,21658,639,38
2023-03-11,5,1435.37,7466,580,34
2019-08-25,12,1559.67,2675,1527,13
2019-09-10,18,1185.35,34368,191,31
2021-11-26,10,1052.42,46531,1395,32
2023-08-30,1,415.95,35143,1596,25
2022-02-17,4,1107.21,29102,737,59
2019-08-06,28,646.58,30210,1949,22
2020-01-20,14,718.21,20985,264,79
2021-03-26,20,833.11,13562,687,99
2020-01-15,25,1410.58,33680,732,46
2019-01-12,2,1833.55,36444,1946,49
2021-09-10,30,1093.29,10709,953,42
2019-11-18,3,1027.14,36968,1818,75
2023-09-13,24,1190.31,9492,1689,67
2021-10-27,20,375.21,2671,1321,7
2021-08-10,26,1435.02,32489,854,99
2021-07-25,30,956.95,26071,1492,87
2023-09-05,3,627.9,44829,819,25
2021-08-20,8,445.08,3034,1314,78
2019-10-08,15,567.63,44667,368,85
2021-04-16,27,105.68,32344,1777,74
2023-12-11,20,163.68,26204,1237,22
2020-09-05,6,477.51,39322,1985,45
2020-05-28,29,1341.25,34677,988,29
2020-03-14,26,1459.25,16215,1898,4
2020-12-08,2,1314.98,15892,316,62
2023-06-06,4,1691.27,47100,181,67
2021-03-02,17,998.69,29464,937,24
2022-12-30,10,1167.63,40191,1035,36
2020-07-21,8,1229.33,3860,691,1
2019-01-26,12,1360.44,28066,850,27
2021-11-30,15,415.48,34972,1971,57
2021-04-06,20,482.06,45299,1794,18
2023-08-27,26,1261.84,22980,1988,40
2023-11-02,5,1592.38,47792,1735,61
2020-02-11,6,1605.9,49444,284,50
2020-09-11,23,1935.26,49549,1662,96
2022-06-25,10,1556.94,42942,151,75
2022-05-28,21,663.11,35278,1961,74
2020-02-13,23,740.55,18715,70,5
2021-01-18,11,1093.37,11046,631,30
2022-12-02,30,1025.13,32265,585,67
2020-05-25,11,1167.53,45652,1871,22
2020-09-08,4,1011.88,1564,975,27
2021-07-07,27,1713.65,1220,1861,18
2020-10-02,25,180.35,32730,1428,98
2023-07-04,20,1962.51,14888,99,42
2021-06-19,17,568.72,18902,1140,98
2019-08-03,11,137.91,46484,1923,4
2021-03-25,9,804.99,23275,408,74
2020-01-28,18,1697.1,31328,822,29
2022-08-10,9,1312.82,39152,1567,88
2023-01-17,6,1123.97,14343,1532,29
2022-10-16,7,1974.59,44237,1021,7
2020-09-08,10,471.49,30873,1258,31
2022-06-17,22,618.82,13208,118,41
2021-03-21,22,1439.5,43615,342,92
2022-09-29,26,1568.14,4204,1231,99
2020-01-03,7,1862.42,19837,775,97
2023-01-04,12,751.85,5508,1562,56
2023-11-17,21,146.53,22968,705,29
2019-11-12,25,137.87,23064,778,10
2019-10-25,25,150.59,7075,423,70
2020-05-10,25,1202.09,34802,1611,38
2020-04-23,13,1713.09,32180,1010,89
2019-01-17,19,1002.68,37876,835,72
2022-05-28,20,904.37,31865,1573,74
2022-12-07,28,1752.93,15938,567,4
2021-02-11,12,115.95,8015,69,28
2023-09-08,28,689.31,7916,1978,53
2021-05-11,14,664.57,16532,391,60
2019-03-13,6,1087.85,17838,86,75
2020-12-12,20,641.67,41304,1622,54
2019-07-12,15,1302.07,31473,112,41
2022-12-09,13,1081.89,31901,1754,21
2021-01-13,13,1938.09,21733,891,45
2023-12-03,10,193.29,40037,1516,20
2019-07-31,16,1637.47,20877,447,28
2021-02-05,19,1062.35,24344,396,50
2021-08-12,24,1877.28,35810,1143,76
2019-05-19,14,311.18,45218,1405,24
2021-12-26,29,620.13,34861,1672,93
2020-08-21,3,1138.53,31050,751,83
2023-01-18,23,1689.22,47581,425,30
2020-01-30,11,1382.32,4433,556,45
2022-01-05,17,1175.21,29521,1949,9
2023-05-29,30,1619.58,33043,1928,55
2021-10-07,3,441.87,10814,522,88
2021-09-16,27,1722.47,28307,707,42
2023-09-03,1,1106.36,3032,1159,13
2021-03-21,3,1888.55,13659,381,83
2020-10-30,8,1396.45,31844,494,31
2019-11-07,3,851.95,17878,1816,33
2022-01-08,1,1214.59,42180,1091,72
2020-11-05,18,203.94,31393,217,65
2021-08-27,15,1339.0,10883,1458,34
2019-10-28,1,1702.18,10617,1075,81
2022-12-18,9,429.86,8672,457,26
2019-06-22,15,708.56,38989,1572,41
2022-12-03,15,1272.91,8500,682,94
2021-01-31,11,475.02,1137,583,47
2022-06-23,10,909.18,46652,1849,21
2023-06-21,3,1947.58,49174,528,16
2022-05-08,30,1917.23,21202,1882,6
2019-03-07,26,1184.7,43913,1337,59
2021-05-29,5,1663.61,12556,1337,4
2021-08-30,7,1589.4,46471,369,16
2019-07-05,22,1603.35,18342,75,38
2020-08-09,3,452.46,31077,519,60
2023-08-26,14,1379.1,36209,1404,58
2020-12-05,10,695.86,41426,63,8
2023-10-01,26,913.75,26738,1691,12
2022-10-06,9,1506.4,12048,1301,33
2020-09-06,3,324.65,14534,1590,99
2023-06-26,5,629.63,12363,679,9
2021-07-09,17,222.41,37775,1626,12
2020-03-07,24,1517.53,20708,1364,51
2023-08-14,5,148.6,42888,1871,91
2021-03-12,1,1462.7,48064,1290,26
2023-08-15,14,699.13,2904,940,26
2020-07-27,27,1323.26,9799,552,19
2023-07-04,2,1565.83,23128,1157,68
2023-06-10,4,375.1,33500,1126,58
2023-04-24,1,165.62,21325,163,37
2022-06-15,11,940.72,2141,848,94
2019-01-20,11,308.02,49214,779,78
2021-05-21,21,1507.44,16896,803,88
2019-10-04,13,255.29,14497,1763,43
2023-03-09,2,1901.12,49201,786,56
2019-05-29,17,1832.29,25523,1843,77
2019-07-14,23,704.03,17025,1919,76
2021-02-13,3,1123.44,31932,536,84
2019-06-23,9,1637.82,20074,1446,12
2023-05-25,12,673.14,21836,77,54
2019-11-29,19,1973.62,14881,1310,59
2022-07-16,26,1617.24,1696,1878,69
2022-10-10,16,761.26,8492,271,76
2020-10-31,27,1596.71,15288,1926,39
2019-10-11,14,1069.19,18638,669,75
2020-08-26,22,986.75,39734,218,85
2022-09-21,8,163.8,3170,1009,79
2021-02-03,23,1824.85,6179,1581,89
2021-08-18,1,927.34,13087,1798,59
2019-02-25,6,1106.7,6419,1615,39
2021-11-18,20,1320.17,27157,220,72
2019-12-17,6,1247.58,10366,110,44
2021-12-08,26,359.66,49337,74,83
2023-04-03,9,1387.04,36302,185,16
2022-07-16,25,946.44,22523,440,68
2020-11-20,24,454.46,43399,1304,97
2020-06-21,20,517.08,8725,60,53
2020-12-25,1,1425.35,34265,882,78
2019-02-09,7,1097.28,17195,162,6
2023-08-21,4,1173.68,44451,682,45
2019-06-30,4,1181.35,36462,1320,8
2019-04-08,21,958.5,15889,863,72
2019-10-09,14,1125.71,47149,1518,19
2019-12-03,20,1303.75,22852,1102,39
2021-11-22,23,1552.45,16601,60,94
2020-08-01,8,1823.27,17797,1546,7
2021-02-18,27,1490.13,45381,261,67
2021-09-29,8,1352.83,5757,143,63
2022-03-30,7,1310.44,26778,297,36
2021-05-07,13,167.29,26768,426,25
2020-11-15,12,290.44,48290,1270,77
2019-12-21,7,362.41,14213,1505,75
2023-12-29,7,780.05,1285,854,7
2021-11-02,6,1348.31,30258,490,34
2022-11-29,19,932.07,47274,848,18
2021-06-07,21,713.96,41427,447,46
2019-10-13,18,1860.94,26617,162,20
2023-06-21,10,1898.25,7878,581,91
2021-12-04,9,1940.62,33543,1368,18
2021-12-24,11,1365.09,10558,1738,26
2021-03-16,16,1572.17,5772,517,40
2020-08-25,5,1099.69,20451,413,49
2020-06-11,16,1414.55,35147,1834,3
2019-01-05,2,1286.57,45230,1815,56
2023-12-03,27,1850.67,26321,465,39
2020-11-24,20,690.21,1925,1357,72
2023-08-05,6,245.23,6171,539,83
2022-06-27,3,1560.95,21695,78,99
2019-09-02,7,1794.21,10819,421,97
2022-11-03,28,350.65,11756,1168,48
2020-02-21,9,1078.72,49329,912,28
2021-07-17,7,124.62,17962,542,96
2019-11-10,27,1318.05,44358,1568,64
2020-05-16,20,1802.24,16678,588,95
2019-05-23,26,1806.75,5985,1755,76
2021-01-15,24,1877.16,35459,857,51
2022-02-04,2,899.59,41116,1463,47
2022-06-10,11,308.41,20101,1255,7
2022-06-20,8,955.04,19100,1969,59
2022-02-07,14,1700.58,7160,1970,98
2022-10-27,11,570.86,29804,440,41
2020-02-02,11,146.72,47629,1958,60
2022-08-03,30,1192.53,22186,985,96
2019-09-13,5,884.65,49306,1841,12
2023-03-05,11,785.72,37920,638,37
2022-07-02,18,230.96,43010,804,10
2021-12-29,29,1742.22,49005,932,58
2019-08-16,6,1375.52,38919,1663,10
2022-11-28,5,1083.87,38217,914,31
2020-10-11,10,1233.9,28902,808,54
2023-03-29,21,1978.49,3677,345,32
2023-01-28,1,1960.79,26423,1847,94
2022-05-17,23,392.72,11071,906,11
2022-07-27,20,1054.25,26150,1281,27
2023-01-20,5,213.08,48331,1687,90
2021-02-24,25,369.35,7032,1189,48
2020-08-20,4,1996.82,28906,1942,13
2019-06-09,30,1653.51,12767,1497,52
2022-08-12,22,1114.28,22973,832,21
2020-09-12,8,543.15,8748,671,64
2022-06-27,30,680.24,29656,1968,80
2021-05-19,17,1796.02,42691,1932,70
2023-05-26,9,772.94,6512,1452,64
2022-01-16,9,242.98,40775,155,31
2019-12-05,20,1290.2,11448,1070,63
2022-10-22,29,172.87,35639,609,67
2020-12-20,22,496.24,44646,663,13
2020-10-28,19,1960.08,47142,478,79
2020-11-26,20,405.2,15744,757,18
2023-03-21,20,1644.21,18881,1893,43
2019-08-20,14,447.88,14966,818,9
2022-09-17,17,290.31,4140,1316,49
2019-02-05,6,1971.41,19045,1923,30
2021-04-28,3,991.12,1760,1031,41
2020-06-30,22,1887.48,22136,855,41
2022-10-07,6,1914.23,6201,524,19
2022-10-22,20,1983.49,35221,1511,23
2019-08-18,4,1508.59,48722,1622,87
2020-12-29,4,1474.0,40344,1102,92
2022-06-22,26,365.27,27450,1622,85
2020-03-18,11,422.82,45306,1400,67
2023-01-28,20,1917.11,3881,1429,96
2023-02-25,16,961.87,20542,1164,2
2022-01-10,10,1517.52,32878,1804,39
2022-10-12,16,1874.03,45425,256,3
2021-01-01,18,157.34,34497,1239,34
2022-12-25,18,492.11,31650,231,77
2019-07-11,29,660.54,36353,140,46
2022-11-25,19,591.67,42604,806,78
2020-03-09,19,151.62,14558,165,79
2021-12-19,8,1539.78,8698,1850,51
2023-09-26,18,439.09,23619,831,11
2023-10-03,1,143.2,12139,1179,14
2022-05-04,6,352.42,34921,988,31
2020-07-30,30,654.25,32987,1469,53
2022-10-13,25,1076.65,5340,147,58
2023-05-05,12,1169.7,35086,1631,77
2022-07-23,25,1104.34,7075,751,92
2023-12-02,14,1843.57,14533,1802,11
2021-10-23,11,1066.3,21564,1565,42
2020-07-31,6,848.18,44956,1129,56
2021-04-28,21,919.37,49980,1501,17
2022-11-30,21,1371.96,5631,259,72
2020-08-25,2,1998.07,39624,1212,54
2022-01-18,21,1091.09,9198,1090,85
2023-06-12,25,160.07,4822,1295,89
2023-07-18,19,1142.33,18328,1414,33
2019-04-04,19,1791.84,13133,52,47
2021-06-22,13,1093.5,3502,208,35
2020-03-20,6,989.63,32916,713,57
2020-05-26,21,1412.66,3319,1844,95
2020-05-21,20,516.68,20815,681,45
2023-05-24,18,437.69,36834,489,34
2019-05-12,26,833.59,22251,965,98
2021-05-30,12,1985.49,35924,1293,54
2021-05-08,28,438.66,23499,413,16
2020-02-15,17,1323.02,11034,1659,75
2023-12-25,11,195.29,48997,1988,11
2023-06-11,19,1544.25,27167,1503,29
2021-01-04,24,702.25,8808,516,97
2020-09-05,15,831.56,39782,1216,59
2019-11-24,1,1157.26,36096,224,90
2021-11-26,28,1901.59,48765,565,33
2023-11-27,22,1299.57,22668,522,0
2019-11-04,26,1625.79,40470,1221,48
2022-05-08,21,1282.54,37064,749,35
2020-01-26,11,1710.65,28665,1525,42
2021-02-17,11,405.29,13335,579,53
2022-05-31,21,618.77,28404,1818,21
2022-06-25,23,825.43,1228,430,59
2019-11-19,18,1320.86,48488,1892,21
2021-04-15,9,413.19,9943,820,0
2023-08-23,5,1461.74,40715,1016,39
2022-04-21,14,799.57,42798,1211,26
2019-04-04,16,229.42,1688,1674,65
2021-08-14,28,1058.2,41348,1600,56
2021-01-26,7,701.03,8217,1058,25
2023-11-15,27,1044.36,25507,1201,8
2023-10-11,7,524.33,19437,1978,92
2020-02-04,29,1836.59,14985,678,14
2019-03-03,28,970.35,4835,1836,13
2021-06-11,4,874.74,31672,769,72
2022-08-04,28,1503.5,13966,1910,26
2021-02-10,27,1423.99,13382,1004,1
2022-10-25,5,1763.93,10825,1350,99
2020-08-13,24,1546.72,23345,1244,73
2022-08-10,3,514.03,41832,747,59
2020-09-12,30,374.06,5299,1509,25
2021-03-31,7,1009.02,5690,1503,52
2023-05-27,10,1147.95,18644,147,67
2023-09-09,4,942.62,37442,1039,23
2019-11-02,10,570.78,7543,135,12
2023-11-16,16,874.92,20590,1172,10
2021-08-18,30,1260.19,29959,1031,66
2021-01-12,22,174.14,36377,1541,81
2022-01-21,17,665.43,31543,1887,93
2020-10-05,7,1337.02,46642,716,6
2023-07-15,22,1847.54,10937,1193,95
2023-10-12,1,434.27,48615,1432,39
2023-03-12,19,333.95,16037,1837,16
2021-12-14,14,1958.4,46655,1392,70
2021-09-16,8,826.09,38671,1134,79
2021-01-16,21,947.85,10544,389,38
2022-08-16,1,1491.36,42681,509,12
2023-06-15,18,1665.54,9683,953,62
2023-02-28,3,442.61,3226,105,48
2021-09-15,27,1192.18,8876,1295,56
2023-02-24,22,793.55,38175,1846,68
2020-11-15,25,1384.29,29270,379,23
2023-09-23,5,1040.07,23986,985,75
2022-04-09,12,378.24,17511,1275,86
2021-07-13,11,1484.4,4273,121,50
2022-08-22,19,814.64,6952,261,44
2022-01-22,3,1079.17,26398,1033,70
2019-06-22,11,710.1,11623,630,84
2020-04-07,13,1032.27,34675,809,65
2023-12-28,30,371.0,5883,685,5
2021-09-15,18,300.93,19099,126,28
2022-04-13,26,587.44,37784,1506,18
2022-10-31,9,1261.15,48968,317,65
2023-04-28,24,472.04,29134,1273,33
2022-12-18,21,327.99,20513,344,84
2022-10-23,28,1651.7,11405,1067,22
2019-07-28,8,619.53,45084,772,81
2023-11-13,17,963.02,6928,493,13
2019-08-05,6,1898.02,40955,579,3
2020-05-03,24,728.7,24817,1515,32
2022-03-26,18,652.79,18272,1143,89
2023-08-22,8,1407.4,12684,562,84
2020-09-12,14,738.79,40554,604,49
2020-09-16,17,1057.67,36085,265,46
2022-12-06,17,414.72,19877,1561,76
2022-02-25,28,1011.97,6654,1045,15
2021-06-14,18,370.86,1170,1329,62
2021-07-20,9,1683.92,21837,801,22
2021-07-29,16,1179.09,13888,60,25
2021-06-07,10,1760.58,35018,1817,59
2020-12-14,19,340.17,32680,819,76
2019-12-25,21,1954.68,29105,875,20
2021-07-09,7,370.16,3500,1871,46
2023-12-03,9,1019.6,29211,1053,49
2023-05-08,11,111.86,38330,303,35
2021-01-07,20,1958.48,33762,1172,1
2023-03-20,22,1768.45,5940,1926,1
2022-09-12,18,862.25,12680,1491,10
2022-07-13,22,367.63,27445,548,4
2019-11-18,4,1644.34,26631,1759,90
2019-04-28,5,1549.85,13707,1000,97
2022-04-28,12,822.52,45026,1699,16
2019-12-25,27,1083.53,20258,1482,98
2023-08-15,8,436.22,20690,1054,18
2023-01-22,24,1230.12,3638,127,67
2022-12-24,9,1770.09,47747,1374,45
2022-03-07,20,828.99,42867,1645,48
2020-01-28,19,779.68,36661,453,55
2020-02-03,25,1843.76,49482,1713,32
2023-03-15,26,671.04,37175,62,90
2020-06-23,30,1432.93,22934,698,35
2020-12-12,14,716.35,41612,137,14
2019-08-08,18,933.14,7091,1611,12
2023-06-01,11,679.66,48128,762,82
2019-05-25,16,593.03,45247,736,98
2020-05-27,27,949.55,4071,1392,78
2019-11-13,26,347.18,3532,1860,70
2019-02-02,3,1967.52,2338,1068,27
2022-11-16,24,1752.29,29924,633,13
2022-06-10,7,1106.21,9586,1025,51
2022-05-09,25,859.95,39909,155,39
2020-07-23,3,1222.24,9979,1814,43
2019-08-20,13,1651.18,8225,1209,56
2019-01-26,11,135.05,49822,729,66
2021-05-14,13,1201.06,21125,403,30
2022-07-22,6,1129.13,38437,1221,92
2023-04-06,11,736.3,21764,1600,17
2023-03-22,5,574.04,4843,822,90
2020-11-17,13,730.41,39229,309,79
2021-11-11,23,494.2,47237,1216,99
2020-11-27,11,569.46,9689,746,81
2021-12-31,29,1090.42,19757,1025,72
2023-02-28,28,1185.01,17146,1450,28
2020-02-12,30,1316.7,49534,382,69
2020-06-02,12,1949.7,3479,1020,55
2020-09-07,26,1921.68,40790,109,24
2020-03-30,14,1497.87,25156,354,69
2020-09-20,8,460.17,25603,337,93
2022-06-23,10,1902.7,15398,349,66
2023-05-26,5,1938.39,33230,620,1
2023-06-21,27,1441.01,8863,64,44
2020-09-27,26,586.61,14363,1008,8
2021-04-14,30,1892.61,14595,1017,57
2019-10-01,3,642.75,34764,1419,54
2020-12-30,18,401.57,35050,434,73
2023-09-23,22,221.07,39248,130,18
2023-09-30,21,1512.63,46803,880,95
2022-04-04,16,1522.01,25765,783,88
2019-05-23,16,967.32,39467,1205,95
2019-12-01,30,1336.64,4232,1684,78
2022-07-10,1,748.27,29346,1407,39
2020-02-23,5,1601.29,49553,767,36
2023-12-29,15,790.45,49401,1676,34
2022-10-14,28,248.36,21752,831,34
2020-07-15,25,1480.91,40875,1873,90
2022-11-22,28,1203.18,48791,1460,58
2020-10-15,2,1828.34,35327,1096,13
2019-11-12,2,1182.1,31637,300,66
2019-12-31,26,1739.34,10036,68,20
2021-12-26,18,804.6,5808,1246,43
2023-05-19,21,530.02,25710,1983,41
2023-01-02,26,1840.33,24354,1640,32
2023-10-09,7,302.61,33953,1787,1
2021-08-03,10,1201.03,27075,1600,2
2021-07-13,18,285.83,10024,1781,19
2019-12-08,21,1314.01,49803,1152,19
2022-11-23,17,1767.6,49885,1033,56
2023-07-14,14,312.53,1114,208,61
2023-05-02,21,994.13,18951,581,71
2021-01-29,30,1832.96,11339,1640,27
2020-07-22,27,660.06,48923,1699,53
2021-06-30,5,1451.39,48461,409,73
2020-03-10,16,1545.38,29357,598,23
2019-02-18,12,1977.55,7996,1949,71
2021-01-31,30,1304.25,2464,249,56
2021-09-15,26,132.94,47969,1154,65
2019-03-07,22,1455.68,5483,260,40
2021-08-29,21,445.15,43141,998,25
2022-02-08,3,1610.49,20496,1960,6
2022-12-13,11,734.33,46610,1873,31
2022-08-20,17,418.41,40864,1584,88
2021-08-06,19,819.5,35225,1649,59
2019-04-30,6,197.96,9411,425,31
2021-06-06,21,1612.17,48009,638,83
2019-11-18,30,424.17,2955,1071,25
2022-12-19,29,211.71,27323,682,75
2022-06-11,9,1220.52,15899,578,91
2020-05-06,10,1989.34,17225,294,46
2023-02-01,4,1575.55,29067,499,75
2023-11-05,22,786.3,33428,1960,9
2022-08-27,1,1043.54,49498,1185,42
2020-12-09,20,1924.81,46177,230,55
2023-07-31,9,1839.95,40771,530,46
2020-02-24,13,381.28,46335,339,23
2023-12-14,6,906.35,13950,817,9
2019-01-13,27,152.27,11632,421,87
2021-06-12,7,1730.44,22406,487,43
2023-02-13,8,142.92,11434,1466,25
2019-01-11,25,1613.83,1711,1044,44
2019-06-30,3,1756.38,38074,392,72
2019-02-07,28,1949.0,7427,416,54
2021-06-06,11,1440.9,21111,1433,29
2019-06-03,2,1820.46,26234,1951,2
2019-12-01,30,723.05,8900,966,65
2019-06-14,5,877.03,32869,1655,20
2020-03-06,28,392.82,28624,1400,40
2019-04-21,10,674.81,11030,871,69
2021-10-11,28,349.57,26288,1008,72
2021-05-13,6,855.6,32186,1392,84
2022-04-21,23,1257.3,20682,1075,28
2019-02-23,16,1256.54,29473,487,34
2021-03-01,22,1294.13,29763,723,79
2022-09-13,21,320.97,38345,1545,57
2021-02-20,13,1446.55,2189,1404,13
2019-10-25,24,1453.99,25210,1789,81
2019-05-30,27,999.73,9909,1384,8
2019-04-01,20,492.5,4828,703,82
2023-02-15,11,1130.01,15274,604,55
2022-06-11,15,1840.56,48118,1851,80
2020-07-09,24,656.51,39859,1601,30
2022-07-12,28,757.49,21591,1743,8
2021-07-09,15,1186.33,47707,1373,6
2021-07-15,26,1704.5,34105,114,23
2022-08-21,27,1580.15,4551,1512,97
2022-04-15,24,1876.62,33993,1005,89
2019-06-29,29,1676.85,20299,858,80
2020-05-24,28,1412.7,7963,1951,57
2019-03-11,22,1792.42,1700,906,47
2019-04-11,12,533.87,44165,1066,47
2023-10-19,19,1325.43,37413,1161,22
2019-01-16,25,1222.16,13157,956,98
2020-03-16,21,1165.03,19505,1902,86
2023-05-30,24,498.83,20618,1861,96
2022-03-04,17,733.33,20557,717,90
2020-02-03,24,1178.6,45684,810,49
2020-02-27,8,524.05,5556,1166,3
2020-09-10,11,1821.68,4196,75,26
2023-01-01,9,1168.87,6355,1040,54
